Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_ControlFlow_DBL_0116,Double_Disable,ControlFlow,-disable-chr,UnreachablePropagation,-C llvm-args=-disable-chr -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-chr AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0117,Double_Disable,ControlFlow,-disable-early-ifcvt,CopyProp,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-early-ifcvt AND MIR CopyProp
EXP_ControlFlow_DBL_0118,Double_Disable,ControlFlow,-disable-early-ifcvt,DataflowConstProp,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-early-ifcvt AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0119,Double_Disable,ControlFlow,-disable-early-ifcvt,DeadStoreElimination-final,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-early-ifcvt AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0120,Double_Disable,ControlFlow,-disable-early-ifcvt,DeadStoreElimination-initial,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-early-ifcvt AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0121,Double_Disable,ControlFlow,-disable-early-ifcvt,DestinationPropagation,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-early-ifcvt AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0122,Double_Disable,ControlFlow,-disable-early-ifcvt,EarlyOtherwiseBranch,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-early-ifcvt AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0123,Double_Disable,ControlFlow,-disable-early-ifcvt,EnumSizeOpt,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-early-ifcvt AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0124,Double_Disable,ControlFlow,-disable-early-ifcvt,ForceInline,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-early-ifcvt AND MIR ForceInline
EXP_ControlFlow_DBL_0125,Double_Disable,ControlFlow,-disable-early-ifcvt,GVN,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-GVN,Disable LLVM -disable-early-ifcvt AND MIR GVN
EXP_ControlFlow_DBL_0126,Double_Disable,ControlFlow,-disable-early-ifcvt,ImpossiblePredicates,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-early-ifcvt AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0127,Double_Disable,ControlFlow,-disable-early-ifcvt,Inline,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-Inline,Disable LLVM -disable-early-ifcvt AND MIR Inline
EXP_ControlFlow_DBL_0128,Double_Disable,ControlFlow,-disable-early-ifcvt,InstSimplify-after-simplifycfg,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-early-ifcvt AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0129,Double_Disable,ControlFlow,-disable-early-ifcvt,InstSimplify-before-inline,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-early-ifcvt AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0130,Double_Disable,ControlFlow,-disable-early-ifcvt,JumpThreading,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-early-ifcvt AND MIR JumpThreading
EXP_ControlFlow_DBL_0131,Double_Disable,ControlFlow,-disable-early-ifcvt,MatchBranchSimplification,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-early-ifcvt AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0132,Double_Disable,ControlFlow,-disable-early-ifcvt,ReferencePropagation,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-early-ifcvt AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0133,Double_Disable,ControlFlow,-disable-early-ifcvt,ScalarReplacementOfAggregates,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-early-ifcvt AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0134,Double_Disable,ControlFlow,-disable-early-ifcvt,SingleUseConsts,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-early-ifcvt AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0135,Double_Disable,ControlFlow,-disable-early-ifcvt,UnreachableEnumBranching,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-early-ifcvt AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0136,Double_Disable,ControlFlow,-disable-early-ifcvt,UnreachablePropagation,-C llvm-args=-disable-early-ifcvt -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-early-ifcvt AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0137,Double_Disable,ControlFlow,-disable-early-taildup,CopyProp,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-early-taildup AND MIR CopyProp
EXP_ControlFlow_DBL_0138,Double_Disable,ControlFlow,-disable-early-taildup,DataflowConstProp,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-early-taildup AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0139,Double_Disable,ControlFlow,-disable-early-taildup,DeadStoreElimination-final,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-early-taildup AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0140,Double_Disable,ControlFlow,-disable-early-taildup,DeadStoreElimination-initial,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-early-taildup AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0141,Double_Disable,ControlFlow,-disable-early-taildup,DestinationPropagation,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-early-taildup AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0142,Double_Disable,ControlFlow,-disable-early-taildup,EarlyOtherwiseBranch,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-early-taildup AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0143,Double_Disable,ControlFlow,-disable-early-taildup,EnumSizeOpt,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-early-taildup AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0144,Double_Disable,ControlFlow,-disable-early-taildup,ForceInline,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-early-taildup AND MIR ForceInline
EXP_ControlFlow_DBL_0145,Double_Disable,ControlFlow,-disable-early-taildup,GVN,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-GVN,Disable LLVM -disable-early-taildup AND MIR GVN
EXP_ControlFlow_DBL_0146,Double_Disable,ControlFlow,-disable-early-taildup,ImpossiblePredicates,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-early-taildup AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0147,Double_Disable,ControlFlow,-disable-early-taildup,Inline,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-Inline,Disable LLVM -disable-early-taildup AND MIR Inline
EXP_ControlFlow_DBL_0148,Double_Disable,ControlFlow,-disable-early-taildup,InstSimplify-after-simplifycfg,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-early-taildup AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0149,Double_Disable,ControlFlow,-disable-early-taildup,InstSimplify-before-inline,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-early-taildup AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0150,Double_Disable,ControlFlow,-disable-early-taildup,JumpThreading,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-early-taildup AND MIR JumpThreading
EXP_ControlFlow_DBL_0151,Double_Disable,ControlFlow,-disable-early-taildup,MatchBranchSimplification,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-early-taildup AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0152,Double_Disable,ControlFlow,-disable-early-taildup,ReferencePropagation,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-early-taildup AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0153,Double_Disable,ControlFlow,-disable-early-taildup,ScalarReplacementOfAggregates,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-early-taildup AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0154,Double_Disable,ControlFlow,-disable-early-taildup,SingleUseConsts,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-early-taildup AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0155,Double_Disable,ControlFlow,-disable-early-taildup,UnreachableEnumBranching,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-early-taildup AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0156,Double_Disable,ControlFlow,-disable-early-taildup,UnreachablePropagation,-C llvm-args=-disable-early-taildup -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-early-taildup AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0157,Double_Disable,ControlFlow,-disable-ifcvt-diamond,CopyProp,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-diamond AND MIR CopyProp
EXP_ControlFlow_DBL_0158,Double_Disable,ControlFlow,-disable-ifcvt-diamond,DataflowConstProp,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-diamond AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0159,Double_Disable,ControlFlow,-disable-ifcvt-diamond,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-diamond AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0160,Double_Disable,ControlFlow,-disable-ifcvt-diamond,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-diamond AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0161,Double_Disable,ControlFlow,-disable-ifcvt-diamond,DestinationPropagation,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-diamond AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0162,Double_Disable,ControlFlow,-disable-ifcvt-diamond,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-diamond AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0163,Double_Disable,ControlFlow,-disable-ifcvt-diamond,EnumSizeOpt,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-diamond AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0164,Double_Disable,ControlFlow,-disable-ifcvt-diamond,ForceInline,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-diamond AND MIR ForceInline
EXP_ControlFlow_DBL_0165,Double_Disable,ControlFlow,-disable-ifcvt-diamond,GVN,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-diamond AND MIR GVN
EXP_ControlFlow_DBL_0166,Double_Disable,ControlFlow,-disable-ifcvt-diamond,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-diamond AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0167,Double_Disable,ControlFlow,-disable-ifcvt-diamond,Inline,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-diamond AND MIR Inline
EXP_ControlFlow_DBL_0168,Double_Disable,ControlFlow,-disable-ifcvt-diamond,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-diamond AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0169,Double_Disable,ControlFlow,-disable-ifcvt-diamond,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-diamond AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0170,Double_Disable,ControlFlow,-disable-ifcvt-diamond,JumpThreading,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-diamond AND MIR JumpThreading
EXP_ControlFlow_DBL_0171,Double_Disable,ControlFlow,-disable-ifcvt-diamond,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-diamond AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0172,Double_Disable,ControlFlow,-disable-ifcvt-diamond,ReferencePropagation,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-diamond AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0173,Double_Disable,ControlFlow,-disable-ifcvt-diamond,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-diamond AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0174,Double_Disable,ControlFlow,-disable-ifcvt-diamond,SingleUseConsts,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-diamond AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0175,Double_Disable,ControlFlow,-disable-ifcvt-diamond,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-diamond AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0176,Double_Disable,ControlFlow,-disable-ifcvt-diamond,UnreachablePropagation,-C llvm-args=-disable-ifcvt-diamond -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-diamond AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0177,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,CopyProp,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-forked-diamond AND MIR CopyProp
EXP_ControlFlow_DBL_0178,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,DataflowConstProp,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-forked-diamond AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0179,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-forked-diamond AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0180,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-forked-diamond AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0181,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,DestinationPropagation,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-forked-diamond AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0182,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-forked-diamond AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0183,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,EnumSizeOpt,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-forked-diamond AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0184,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,ForceInline,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-forked-diamond AND MIR ForceInline
EXP_ControlFlow_DBL_0185,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,GVN,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-forked-diamond AND MIR GVN
EXP_ControlFlow_DBL_0186,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-forked-diamond AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0187,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,Inline,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-forked-diamond AND MIR Inline
EXP_ControlFlow_DBL_0188,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-forked-diamond AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0189,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-forked-diamond AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0190,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,JumpThreading,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-forked-diamond AND MIR JumpThreading
EXP_ControlFlow_DBL_0191,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-forked-diamond AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0192,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,ReferencePropagation,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-forked-diamond AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0193,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-forked-diamond AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0194,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,SingleUseConsts,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-forked-diamond AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0195,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-forked-diamond AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0196,Double_Disable,ControlFlow,-disable-ifcvt-forked-diamond,UnreachablePropagation,-C llvm-args=-disable-ifcvt-forked-diamond -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-forked-diamond AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0197,Double_Disable,ControlFlow,-disable-ifcvt-simple,CopyProp,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-simple AND MIR CopyProp
EXP_ControlFlow_DBL_0198,Double_Disable,ControlFlow,-disable-ifcvt-simple,DataflowConstProp,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-simple AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0199,Double_Disable,ControlFlow,-disable-ifcvt-simple,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-simple AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0200,Double_Disable,ControlFlow,-disable-ifcvt-simple,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-simple AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0201,Double_Disable,ControlFlow,-disable-ifcvt-simple,DestinationPropagation,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-simple AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0202,Double_Disable,ControlFlow,-disable-ifcvt-simple,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-simple AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0203,Double_Disable,ControlFlow,-disable-ifcvt-simple,EnumSizeOpt,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-simple AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0204,Double_Disable,ControlFlow,-disable-ifcvt-simple,ForceInline,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-simple AND MIR ForceInline
EXP_ControlFlow_DBL_0205,Double_Disable,ControlFlow,-disable-ifcvt-simple,GVN,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-simple AND MIR GVN
EXP_ControlFlow_DBL_0206,Double_Disable,ControlFlow,-disable-ifcvt-simple,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-simple AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0207,Double_Disable,ControlFlow,-disable-ifcvt-simple,Inline,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-simple AND MIR Inline
EXP_ControlFlow_DBL_0208,Double_Disable,ControlFlow,-disable-ifcvt-simple,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-simple AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0209,Double_Disable,ControlFlow,-disable-ifcvt-simple,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-simple AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0210,Double_Disable,ControlFlow,-disable-ifcvt-simple,JumpThreading,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-simple AND MIR JumpThreading
EXP_ControlFlow_DBL_0211,Double_Disable,ControlFlow,-disable-ifcvt-simple,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-simple AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0212,Double_Disable,ControlFlow,-disable-ifcvt-simple,ReferencePropagation,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-simple AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0213,Double_Disable,ControlFlow,-disable-ifcvt-simple,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-simple AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0214,Double_Disable,ControlFlow,-disable-ifcvt-simple,SingleUseConsts,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-simple AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0215,Double_Disable,ControlFlow,-disable-ifcvt-simple,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-simple AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0216,Double_Disable,ControlFlow,-disable-ifcvt-simple,UnreachablePropagation,-C llvm-args=-disable-ifcvt-simple -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-simple AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0217,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,CopyProp,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-simple-false AND MIR CopyProp
EXP_ControlFlow_DBL_0218,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,DataflowConstProp,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-simple-false AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0219,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-simple-false AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0220,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-simple-false AND MIR DeadStoreElimination-initial
