Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_Loop_DBL_0120,Double_Disable,Loop,-disable-machine-licm,InstSimplify-after-simplifycfg,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-machine-licm AND MIR InstSimplify-after-simplifycfg
EXP_Loop_DBL_0121,Double_Disable,Loop,-disable-machine-licm,InstSimplify-before-inline,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-machine-licm AND MIR InstSimplify-before-inline
EXP_Loop_DBL_0122,Double_Disable,Loop,-disable-machine-licm,JumpThreading,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-machine-licm AND MIR JumpThreading
EXP_Loop_DBL_0123,Double_Disable,Loop,-disable-machine-licm,MatchBranchSimplification,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-machine-licm AND MIR MatchBranchSimplification
EXP_Loop_DBL_0124,Double_Disable,Loop,-disable-machine-licm,ReferencePropagation,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-machine-licm AND MIR ReferencePropagation
EXP_Loop_DBL_0125,Double_Disable,Loop,-disable-machine-licm,ScalarReplacementOfAggregates,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-machine-licm AND MIR ScalarReplacementOfAggregates
EXP_Loop_DBL_0126,Double_Disable,Loop,-disable-machine-licm,SingleUseConsts,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-machine-licm AND MIR SingleUseConsts
EXP_Loop_DBL_0127,Double_Disable,Loop,-disable-machine-licm,UnreachableEnumBranching,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-machine-licm AND MIR UnreachableEnumBranching
EXP_Loop_DBL_0128,Double_Disable,Loop,-disable-machine-licm,UnreachablePropagation,-C llvm-args=-disable-machine-licm -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-machine-licm AND MIR UnreachablePropagation
EXP_Loop_DBL_0129,Double_Disable,Loop,-disable-postra-machine-licm,CopyProp,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-postra-machine-licm AND MIR CopyProp
EXP_Loop_DBL_0130,Double_Disable,Loop,-disable-postra-machine-licm,DataflowConstProp,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-postra-machine-licm AND MIR DataflowConstProp
EXP_Loop_DBL_0131,Double_Disable,Loop,-disable-postra-machine-licm,DeadStoreElimination-final,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-postra-machine-licm AND MIR DeadStoreElimination-final
EXP_Loop_DBL_0132,Double_Disable,Loop,-disable-postra-machine-licm,DeadStoreElimination-initial,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-postra-machine-licm AND MIR DeadStoreElimination-initial
EXP_Loop_DBL_0133,Double_Disable,Loop,-disable-postra-machine-licm,DestinationPropagation,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-postra-machine-licm AND MIR DestinationPropagation
EXP_Loop_DBL_0134,Double_Disable,Loop,-disable-postra-machine-licm,EarlyOtherwiseBranch,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-postra-machine-licm AND MIR EarlyOtherwiseBranch
EXP_Loop_DBL_0135,Double_Disable,Loop,-disable-postra-machine-licm,EnumSizeOpt,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-postra-machine-licm AND MIR EnumSizeOpt
EXP_Loop_DBL_0136,Double_Disable,Loop,-disable-postra-machine-licm,ForceInline,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-postra-machine-licm AND MIR ForceInline
EXP_Loop_DBL_0137,Double_Disable,Loop,-disable-postra-machine-licm,GVN,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-GVN,Disable LLVM -disable-postra-machine-licm AND MIR GVN
EXP_Loop_DBL_0138,Double_Disable,Loop,-disable-postra-machine-licm,ImpossiblePredicates,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-postra-machine-licm AND MIR ImpossiblePredicates
EXP_Loop_DBL_0139,Double_Disable,Loop,-disable-postra-machine-licm,Inline,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-Inline,Disable LLVM -disable-postra-machine-licm AND MIR Inline
EXP_Loop_DBL_0140,Double_Disable,Loop,-disable-postra-machine-licm,InstSimplify-after-simplifycfg,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-postra-machine-licm AND MIR InstSimplify-after-simplifycfg
EXP_Loop_DBL_0141,Double_Disable,Loop,-disable-postra-machine-licm,InstSimplify-before-inline,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-postra-machine-licm AND MIR InstSimplify-before-inline
EXP_Loop_DBL_0142,Double_Disable,Loop,-disable-postra-machine-licm,JumpThreading,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-postra-machine-licm AND MIR JumpThreading
EXP_Loop_DBL_0143,Double_Disable,Loop,-disable-postra-machine-licm,MatchBranchSimplification,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-postra-machine-licm AND MIR MatchBranchSimplification
EXP_Loop_DBL_0144,Double_Disable,Loop,-disable-postra-machine-licm,ReferencePropagation,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-postra-machine-licm AND MIR ReferencePropagation
EXP_Loop_DBL_0145,Double_Disable,Loop,-disable-postra-machine-licm,ScalarReplacementOfAggregates,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-postra-machine-licm AND MIR ScalarReplacementOfAggregates
EXP_Loop_DBL_0146,Double_Disable,Loop,-disable-postra-machine-licm,SingleUseConsts,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-postra-machine-licm AND MIR SingleUseConsts
EXP_Loop_DBL_0147,Double_Disable,Loop,-disable-postra-machine-licm,UnreachableEnumBranching,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-postra-machine-licm AND MIR UnreachableEnumBranching
EXP_Loop_DBL_0148,Double_Disable,Loop,-disable-postra-machine-licm,UnreachablePropagation,-C llvm-args=-disable-postra-machine-licm -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-postra-machine-licm AND MIR UnreachablePropagation
EXP_Loop_DBL_0149,Double_Disable,Loop,-disable-preheader-prot,CopyProp,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-preheader-prot AND MIR CopyProp
EXP_Loop_DBL_0150,Double_Disable,Loop,-disable-preheader-prot,DataflowConstProp,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-preheader-prot AND MIR DataflowConstProp
EXP_Loop_DBL_0151,Double_Disable,Loop,-disable-preheader-prot,DeadStoreElimination-final,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-preheader-prot AND MIR DeadStoreElimination-final
EXP_Loop_DBL_0152,Double_Disable,Loop,-disable-preheader-prot,DeadStoreElimination-initial,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-preheader-prot AND MIR DeadStoreElimination-initial
EXP_Loop_DBL_0153,Double_Disable,Loop,-disable-preheader-prot,DestinationPropagation,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-preheader-prot AND MIR DestinationPropagation
EXP_Loop_DBL_0154,Double_Disable,Loop,-disable-preheader-prot,EarlyOtherwiseBranch,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-preheader-prot AND MIR EarlyOtherwiseBranch
EXP_Loop_DBL_0155,Double_Disable,Loop,-disable-preheader-prot,EnumSizeOpt,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-preheader-prot AND MIR EnumSizeOpt
EXP_Loop_DBL_0156,Double_Disable,Loop,-disable-preheader-prot,ForceInline,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-preheader-prot AND MIR ForceInline
EXP_Loop_DBL_0157,Double_Disable,Loop,-disable-preheader-prot,GVN,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-GVN,Disable LLVM -disable-preheader-prot AND MIR GVN
EXP_Loop_DBL_0158,Double_Disable,Loop,-disable-preheader-prot,ImpossiblePredicates,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-preheader-prot AND MIR ImpossiblePredicates
EXP_Loop_DBL_0159,Double_Disable,Loop,-disable-preheader-prot,Inline,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-Inline,Disable LLVM -disable-preheader-prot AND MIR Inline
EXP_Loop_DBL_0160,Double_Disable,Loop,-disable-preheader-prot,InstSimplify-after-simplifycfg,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-preheader-prot AND MIR InstSimplify-after-simplifycfg
EXP_Loop_DBL_0161,Double_Disable,Loop,-disable-preheader-prot,InstSimplify-before-inline,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-preheader-prot AND MIR InstSimplify-before-inline
EXP_Loop_DBL_0162,Double_Disable,Loop,-disable-preheader-prot,JumpThreading,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-preheader-prot AND MIR JumpThreading
EXP_Loop_DBL_0163,Double_Disable,Loop,-disable-preheader-prot,MatchBranchSimplification,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-preheader-prot AND MIR MatchBranchSimplification
EXP_Loop_DBL_0164,Double_Disable,Loop,-disable-preheader-prot,ReferencePropagation,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-preheader-prot AND MIR ReferencePropagation
EXP_Loop_DBL_0165,Double_Disable,Loop,-disable-preheader-prot,ScalarReplacementOfAggregates,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-preheader-prot AND MIR ScalarReplacementOfAggregates
EXP_Loop_DBL_0166,Double_Disable,Loop,-disable-preheader-prot,SingleUseConsts,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-preheader-prot AND MIR SingleUseConsts
EXP_Loop_DBL_0167,Double_Disable,Loop,-disable-preheader-prot,UnreachableEnumBranching,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-preheader-prot AND MIR UnreachableEnumBranching
EXP_Loop_DBL_0168,Double_Disable,Loop,-disable-preheader-prot,UnreachablePropagation,-C llvm-args=-disable-preheader-prot -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-preheader-prot AND MIR UnreachablePropagation
