ConfigName,MIR_Pass,LLVM_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct
EXP_DBL_0308,DeadStoreElimination-initial,cgdata-for-merging,3,9.41209,51.098326,3080192.0,-5.956084349351631,49.324806208187866,0.4005340453938585
EXP_DBL_0309,DeadStoreElimination-initial,global-outlining,3,9.205754,51.1436,3080192.0,-8.017756664394522,49.45711056736138,0.4005340453938585
EXP_DBL_0310,DeadStoreElimination-initial,last-run-tracking,3,9.580952,54.757196,3080192.0,-4.26884552305483,60.017134048652785,0.4005340453938585
EXP_DBL_0311,DeadStoreElimination-initial,layout-fsprofile-loader,3,9.681761,51.005823,3080192.0,-3.2615800705542486,49.05448438690792,0.4005340453938585
EXP_DBL_0312,DeadStoreElimination-initial,nofree-inference,3,9.52159,51.638117,3080192.0,-4.861979983185768,50.90223922366325,0.4005340453938585
EXP_DBL_0313,DeadStoreElimination-initial,nounwind-inference,3,9.510777,51.821126,3089408.0,-4.970021540367067,51.437047026552015,0.7009345794392523
EXP_DBL_0314,DeadStoreElimination-initial,ondemand-mds-loading,3,9.565605,54.103063,3080192.0,-4.4221899952698775,58.105559030336515,0.4005340453938585
EXP_DBL_0315,DeadStoreElimination-initial,ra-fsprofile-loader,3,9.49646,51.642609,3080192.0,-5.113074437265649,50.91536621004411,0.4005340453938585
EXP_DBL_0316,DeadStoreElimination-initial,sample-loader-inlining,3,9.605564,52.327,3080192.0,-4.022926832095256,52.91536428132394,0.4005340453938585
EXP_DBL_0317,DeadStoreElimination-initial,thinlto-funcattrs,3,9.461004,52.673299,3080192.0,-5.467344431848082,53.92735498851637,0.4005340453938585
EXP_DBL_0318,DeadStoreElimination-initial,vp,3,9.549713,51.972334,3080192.0,-4.580980009764004,51.878922662499996,0.4005340453938585
EXP_DBL_0319,DeadStoreElimination-initial,whole-program-visibility,3,9.510143,52.899455,3080192.0,-4.976356354688061,54.5882514114798,0.4005340453938585
EXP_DBL_0320,DeadStoreElimination-initial,2addr-hack,3,9.605187,52.465105,3080192.0,-4.0266937484974745,53.31894897725669,0.4005340453938585
EXP_DBL_0321,DeadStoreElimination-initial,cgp,3,9.740453,52.50003,3130368.0,-2.675140130289343,53.42101041967695,2.0360480640854473
EXP_DBL_0322,DeadStoreElimination-initial,cgp-gc-opts,3,9.61033,51.274313,3080192.0,-3.975305814660128,49.839093597370834,0.4005340453938585
EXP_DBL_0323,DeadStoreElimination-initial,complex-addr-modes,3,9.550165,52.349916,3079680.0,-4.57646370680961,52.98233178352875,0.38384512683578104
EXP_DBL_0324,DeadStoreElimination-initial,dfa-sched,3,9.451577,52.39063,3080192.0,-5.5615373255453076,53.10131043969765,0.4005340453938585
EXP_DBL_0325,DeadStoreElimination-initial,i2p-p2i-opt,3,9.614637,51.815593,3080192.0,-3.9322710429242638,51.420877922445754,0.4005340453938585
EXP_DBL_0326,DeadStoreElimination-initial,mr-partial-inlining,3,9.481744,52.41156,3080192.0,-5.260114070621783,53.162474247567545,0.4005340453938585
EXP_DBL_0327,DeadStoreElimination-initial,partial-inlining,3,9.606447,52.695429,3080192.0,-4.01410405442106,53.992025560334845,0.4005340453938585
EXP_DBL_0328,DeadStoreElimination-initial,partial-libcall-inlining,3,9.683872,53.31729,3080192.0,-3.2404873370658884,55.80929200686051,0.4005340453938585
EXP_DBL_0329,DeadStoreElimination-initial,peephole,3,9.423898,53.259744,3118592.0,-5.8381009305782365,55.64112514170613,1.6522029372496663
EXP_DBL_0330,DeadStoreElimination-initial,post-ra,3,9.485929,52.064093,3080192.0,-5.2182983010107895,52.14707029013182,0.4005340453938585
EXP_DBL_0331,DeadStoreElimination-initial,spill-fusing,3,9.645347,53.843273,3091968.0,-3.6254222293630534,57.346373858500854,0.7843791722296396
EXP_DBL_0332,DeadStoreElimination-initial,strictnode-mutation,3,9.389398,54.407317,3080192.0,-6.182818744575694,58.99468149568041,0.4005340453938585
EXP_DBL_0333,DestinationPropagation,binop-extract-shuffle,3,9.601409,53.53287,3090944.0,-4.064442847085376,56.43928215022376,0.7510013351134847
EXP_DBL_0334,DestinationPropagation,expand-reductions,3,9.535402,52.382943,3090944.0,-4.723972955738439,53.078846694303664,0.7510013351134847
EXP_DBL_0335,DestinationPropagation,interleaved-load-combine,3,9.428176,52.419432,3090944.0,-5.79535592164254,53.18547861907026,0.7510013351134847
EXP_DBL_0336,DestinationPropagation,loop-idiom-vectorize-all,3,9.591181,52.60174,3090944.0,-4.16663918915975,53.718237887352394,0.7510013351134847
EXP_DBL_0337,DestinationPropagation,loop-idiom-vectorize-bytecmp,3,9.608927,53.610502,3090944.0,-3.989324339096023,56.66614639927084,0.7510013351134847
EXP_DBL_0338,DestinationPropagation,promote-alloca-to-vector,3,9.550443,51.886015,3090944.0,-4.573685980656241,51.626672364768446,0.7510013351134847
EXP_DBL_0339,DestinationPropagation,replace-with-vec-lib,3,9.33043,53.697694,3090944.0,-6.7720164273525745,56.920947867775006,0.7510013351134847
EXP_DBL_0340,DestinationPropagation,vector-combine,3,9.559723,53.752369,3090944.0,-4.4809618846012675,57.0807248001824,0.7510013351134847
EXP_DBL_0341,DestinationPropagation,advanced-peeling,3,9.425344,52.964212,3086848.0,-5.823652757852416,54.77749100566188,0.6174899866488652
EXP_DBL_0342,DestinationPropagation,lftr,3,9.38624,54.297397,3086848.0,-6.214372914332322,58.673461917990046,0.6174899866488652
EXP_DBL_0343,DestinationPropagation,licm-promotion,3,9.541599,53.233876,3088896.0,-4.662053642887938,55.56553100018782,0.6842456608811749
EXP_DBL_0344,DestinationPropagation,loop-level-heuristics,3,9.470007,53.996166,3090944.0,-5.37738807012579,57.79317357549332,0.7510013351134847
EXP_DBL_0345,DestinationPropagation,lsr,3,9.422903,52.624188,3084800.0,-5.848042792170333,53.78383775161725,0.5507343124165555
EXP_DBL_0346,DestinationPropagation,machine-licm,3,9.364776,53.558864,3065344.0,-6.42883735374222,56.51524450195667,-0.08344459279038718
EXP_DBL_0347,DestinationPropagation,postra-machine-licm,3,9.29385,52.245216,3090944.0,-7.137517228396828,52.67636662901474,0.7510013351134847
EXP_DBL_0348,DestinationPropagation,preheader-prot,3,9.340279,54.190208,3090432.0,-6.673606985321811,58.36022315058602,0.7343124165554071
EXP_DBL_0349,DestinationPropagation,block-placement,3,9.416771,53.505877,3030528.0,-5.909312636675613,56.36040041750362,-1.2182910547396528
EXP_DBL_0350,DestinationPropagation,branch-fold,3,9.4381,53.351676,3097600.0,-5.69619709305962,55.9097783278072,0.9679572763684913
EXP_DBL_0351,DestinationPropagation,cgp-branch-opts,3,9.558492,53.825685,3090944.0,-4.493261815877532,57.29497638822776,0.7510013351134847
EXP_DBL_0352,DestinationPropagation,cgp-select2branch,3,9.500869,54.24487,3090432.0,-5.069020499818853,58.51996209305064,0.7343124165554071
EXP_DBL_0353,DestinationPropagation,chr,3,9.599442,53.001952,3090944.0,-4.084096758393583,54.887778731844875,0.7510013351134847
EXP_DBL_0354,DestinationPropagation,early-ifcvt,3,9.48582,55.097756,3090944.0,-5.219387409466609,61.0123536572611,0.7510013351134847
EXP_DBL_0355,DestinationPropagation,early-taildup,3,9.455159,54.872265,3090944.0,-5.525746623813747,60.35340056598585,0.7510013351134847
EXP_DBL_0356,DestinationPropagation,ifcvt-diamond,3,9.532785,53.212993,3090944.0,-4.7501215504987595,55.50450454057256,0.7510013351134847
EXP_DBL_0357,DestinationPropagation,ifcvt-forked-diamond,3,9.602239,54.041821,3090944.0,-4.05614963590804,57.926591332220504,0.7510013351134847
EXP_DBL_0358,DestinationPropagation,ifcvt-simple,3,9.569962,53.485003,3090944.0,-4.378655632499235,56.29940025861799,0.7510013351134847
EXP_DBL_0359,DestinationPropagation,ifcvt-simple-false,3,9.557267,53.647253,3090944.0,-4.5055017962296136,56.77354396749954,0.7510013351134847
EXP_DBL_0360,DestinationPropagation,ifcvt-triangle,3,9.503336,53.702983,3090944.0,-5.044370678162867,56.93640392987841,0.7510013351134847
EXP_DBL_0361,DestinationPropagation,ifcvt-triangle-false,3,9.454611,54.248612,3090944.0,-5.531222141554927,58.53089735196364,0.7510013351134847
EXP_DBL_0362,DestinationPropagation,ifcvt-triangle-rev,3,9.512177,54.311349,3090944.0,-4.956032991393253,58.714233893498935,0.7510013351134847
EXP_DBL_0363,DestinationPropagation,tail-calls,3,9.388707,54.33827,3090944.0,-6.189723092676336,58.79290522038214,0.7510013351134847
EXP_DBL_0364,DestinationPropagation,tail-duplicate,3,9.42085,54.41999,3090432.0,-5.868556000058358,59.03171584528075,0.7343124165554071
EXP_DBL_0365,DestinationPropagation,cgp-ext-ld-promotion,3,9.430203,53.320075,3090944.0,-5.7751025010926025,55.81743062152454,0.7510013351134847
EXP_DBL_0366,DestinationPropagation,cgp-store-extract,3,9.579474,54.251929,3090944.0,-4.283613434042901,58.540590631978176,0.7510013351134847
EXP_DBL_0367,DestinationPropagation,memop-opt,3,9.536559,54.011801,3090944.0,-4.712412419193646,57.83886378744006,0.7510013351134847
EXP_DBL_0368,DestinationPropagation,separate-const-offset-from-gep,3,9.515805,53.509832,3090944.0,-4.919782665909686,56.37195812701751,0.7510013351134847
EXP_DBL_0369,DestinationPropagation,adv-copy-opt,3,9.615996,54.289977,3090944.0,-3.9186921585989647,58.65177842757464,0.7510013351134847
EXP_DBL_0370,DestinationPropagation,cgp-delete-phis,3,9.409742,54.166075,3090944.0,-5.979545144344846,58.28969920527669,0.7510013351134847
EXP_DBL_0372,DestinationPropagation,constant-hoisting,3,9.490437,53.59243,3090944.0,-5.173255173315126,56.613334534205165,0.7510013351134847
EXP_DBL_0373,DestinationPropagation,copyprop,3,9.534418,55.065761,3092480.0,-4.733804907302879,60.91885456348197,0.801068090787717
EXP_DBL_0374,DestinationPropagation,demotion,3,9.481991,54.697252,3080192.0,-5.257646090909976,59.84195950020782,0.4005340453938585
EXP_DBL_0375,DestinationPropagation,gep-const-evaluation,3,9.409055,54.002583,3090944.0,-5.9864095251627,57.81192599570837,0.7510013351134847
EXP_DBL_0376,DestinationPropagation,icp,3,9.455372,54.609288,3090944.0,-5.523618366005585,59.5849020135634,0.7510013351134847
EXP_DBL_0377,DestinationPropagation,machine-cse,3,9.472545,54.495416,3086848.0,-5.3520288292004174,59.25213349326904,0.6174899866488652
EXP_DBL_0379,DestinationPropagation,machine-sink,3,9.499976,55.014174,3089920.0,-5.0779431957000005,60.768101703635594,0.7176234979973298
EXP_DBL_0380,DestinationPropagation,mergeicmps,3,9.201801,55.086195,3090944.0,-8.057254331604154,60.97856890891977,0.7510013351134847
EXP_DBL_0381,DestinationPropagation,non-allocatable-phys-copy-opt,3,9.504037,54.672788,3090944.0,-5.037366411855255,59.77046827250933,0.7510013351134847
EXP_DBL_0382,DestinationPropagation,phi-elim-edge-splitting,3,9.394463,53.630025,3088384.0,-6.132210172752587,56.723198526411046,0.6675567423230975
EXP_DBL_0383,DestinationPropagation,postra-machine-sink,3,9.557556,55.862289,3090944.0,-4.502614160048587,63.246550958847145,0.7510013351134847
EXP_DBL_0384,DestinationPropagation,preinline,3,9.421538,54.7209,3090944.0,-5.861681627419797,59.91106612842126,0.7510013351134847
EXP_DBL_0385,DestinationPropagation,select-optimize,3,9.308552,55.952337,3090944.0,-6.9906174805304335,63.509698525548956,0.7510013351134847
EXP_DBL_0386,DestinationPropagation,ssc,3,9.425759,55.66167,3099648.0,-5.8195061522637666,62.66028139501291,1.034712950600801
EXP_DBL_0387,DestinationPropagation,type-promotion,3,9.460431,53.459755,3090944.0,-5.4730697451066606,56.22561794513978,0.7510013351134847
EXP_DBL_0388,DestinationPropagation,auto-upgrade-debug-info,3,9.321313,54.441541,3090944.0,-6.863111856634162,59.09469440349405,0.7510013351134847
EXP_DBL_0389,DestinationPropagation,bitcode-version-upgrade,3,9.219274,54.824134,3090944.0,-7.882667248590303,60.21274718631142,0.7510013351134847
EXP_DBL_0390,DestinationPropagation,cfi-fixup,3,9.412937,55.15915,3090944.0,-5.947621277222473,61.191765545477274,0.7510013351134847
EXP_DBL_0391,DestinationPropagation,cgdata-for-merging,3,9.559613,56.165455,3090944.0,-4.4820609848777755,64.13249395821101,0.7510013351134847
EXP_DBL_0392,DestinationPropagation,global-outlining,3,9.472693,55.625929,3090944.0,-5.3505500397374774,62.555835353107604,0.7510013351134847
EXP_DBL_0393,DestinationPropagation,last-run-tracking,3,9.401419,55.456797,3090944.0,-6.062707067994136,62.061580352980926,0.7510013351134847
EXP_DBL_0394,DestinationPropagation,layout-fsprofile-loader,3,9.404033,55.765076,3090944.0,-6.036588448695899,62.96246508906903,0.7510013351134847
EXP_DBL_0395,DestinationPropagation,nofree-inference,3,9.552784,55.552126,3090944.0,-4.550295128407879,62.340160603359784,0.7510013351134847
EXP_DBL_0396,DestinationPropagation,nounwind-inference,3,9.502659,55.339075,3099648.0,-5.051135140773769,61.717560965018194,1.034712950600801
EXP_DBL_0397,DestinationPropagation,ondemand-mds-loading,3,9.584914,55.738537,3090944.0,-4.229257929458952,62.884910082042786,0.7510013351134847
EXP_DBL_0398,DestinationPropagation,ra-fsprofile-loader,3,9.424813,54.742424,3090944.0,-5.8289584146417734,59.9739657844457,0.7510013351134847
EXP_DBL_0399,DestinationPropagation,sample-loader-inlining,3,9.461302,55.057713,3090944.0,-5.46436686928081,60.89533586660013,0.7510013351134847
EXP_DBL_0400,DestinationPropagation,thinlto-funcattrs,3,9.549339,55.239365,3090944.0,-4.584716950704158,61.42617810392371,0.7510013351134847
EXP_DBL_0401,DestinationPropagation,vp,3,9.398112,55.361919,3090944.0,-6.095750019034427,61.78431806138608,0.7510013351134847
EXP_DBL_0402,DestinationPropagation,whole-program-visibility,3,9.687976,54.530108,3090944.0,-3.199480904931218,59.35351403902263,0.7510013351134847
EXP_DBL_0403,DestinationPropagation,2addr-hack,3,9.317797,55.999417,3090944.0,-6.898243098199811,63.64728056446509,0.7510013351134847
EXP_DBL_0404,DestinationPropagation,cgp,3,9.635005,54.743934,3142656.0,-3.7287576389967234,59.97837846241435,2.4365821094793056
EXP_DBL_0405,DestinationPropagation,cgp-gc-opts,3,9.479363,55.972746,3090944.0,-5.283904595697971,63.56933981340451,0.7510013351134847
EXP_DBL_0406,DestinationPropagation,complex-addr-modes,3,9.621631,56.799157,3090432.0,-3.862388248979381,65.98436339799933,0.7343124165554071
EXP_DBL_0407,DestinationPropagation,dfa-sched,3,9.42655,55.116415,3090944.0,-5.81160262209355,61.066880914358315,0.7510013351134847
EXP_DBL_0408,DestinationPropagation,i2p-p2i-opt,3,9.41888,54.788758,3090944.0,-5.888239886828647,60.109367785107146,0.7510013351134847
EXP_DBL_0409,DestinationPropagation,mr-partial-inlining,3,9.39643,56.16903,3090944.0,-6.112556261444379,64.1429411924745,0.7510013351134847
EXP_DBL_0410,DestinationPropagation,partial-inlining,3,9.488992,54.75073,3090944.0,-5.187693354220242,59.99823843557649,0.7510013351134847
EXP_DBL_0411,DestinationPropagation,partial-libcall-inlining,3,9.762985,55.364557,3090944.0,-2.450004426376566,61.792027097466374,0.7510013351134847
EXP_DBL_0412,DestinationPropagation,peephole,3,9.4137,54.379238,3129344.0,-5.9399975180317375,58.91262614158682,2.0026702269692924
EXP_DBL_0413,DestinationPropagation,post-ra,3,9.384082,55.698758,3090944.0,-6.235935263393395,62.76866377945049,0.7510013351134847
EXP_DBL_0414,DestinationPropagation,spill-fusing,3,9.570588,56.608478,3102720.0,-4.372400752743799,65.42714152887251,1.1348464619492658
EXP_DBL_0415,DestinationPropagation,strictnode-mutation,3,9.415735,56.932098,3090944.0,-5.919664162916241,66.37285731973999,0.7510013351134847
EXP_DBL_0416,EarlyOtherwiseBranch,binop-extract-shuffle,3,9.564821,57.175392,3082240.0,-4.430023582695205,67.08383617649578,0.46728971962616817
EXP_DBL_0417,EarlyOtherwiseBranch,expand-reductions,3,9.456168,56.423324,3082240.0,-5.51566487673191,64.88606538542565,0.46728971962616817
EXP_DBL_0418,EarlyOtherwiseBranch,interleaved-load-combine,3,9.34254,54.963663,3082240.0,-6.651015478729118,60.62049324212979,0.46728971962616817
EXP_DBL_0419,EarlyOtherwiseBranch,loop-idiom-vectorize-all,3,9.470092,55.836424,3082240.0,-5.37653876536668,63.170965584238715,0.46728971962616817
EXP_DBL_0420,EarlyOtherwiseBranch,loop-idiom-vectorize-bytecmp,3,9.436331,55.160701,3082240.0,-5.7138726238701105,61.19629803788084,0.46728971962616817
EXP_DBL_0421,EarlyOtherwiseBranch,promote-alloca-to-vector,3,9.524716,55.439721,3082240.0,-4.830745551691391,62.011679101992556,0.46728971962616817
EXP_DBL_0422,EarlyOtherwiseBranch,replace-with-vec-lib,3,9.283056,56.750718,3082240.0,-7.2453689409849105,65.84280994891142,0.46728971962616817
EXP_DBL_0423,EarlyOtherwiseBranch,vector-combine,3,9.472636,57.083755,3082240.0,-5.351119573517125,66.8160450698654,0.46728971962616817
EXP_DBL_0424,EarlyOtherwiseBranch,advanced-peeling,3,9.651444,54.929109,3078656.0,-3.564502098582106,60.519515974230295,0.35046728971962615
EXP_DBL_0425,EarlyOtherwiseBranch,lftr,3,9.616098,55.822918,3078144.0,-3.9176729928880327,63.13149695599739,0.33377837116154874
EXP_DBL_0426,EarlyOtherwiseBranch,licm-promotion,3,9.521577,56.117015,3080192.0,-4.862109876854802,63.990937586819804,0.4005340453938585
EXP_DBL_0427,EarlyOtherwiseBranch,loop-level-heuristics,3,9.425437,55.008671,3082240.0,-5.82272351852773,60.75202026862805,0.46728971962616817
EXP_DBL_0428,EarlyOtherwiseBranch,lsr,3,9.839934,51.928233,3076096.0,-1.6811438156724978,51.750046165086225,0.26702269692923897
EXP_DBL_0429,EarlyOtherwiseBranch,machine-licm,3,9.437719,55.503457,3055616.0,-5.700003976744644,62.19793502451505,-0.4005340453938585
EXP_DBL_0430,EarlyOtherwiseBranch,postra-machine-licm,3,9.456076,54.512759,3082240.0,-5.516584124235908,59.30281499923598,0.46728971962616817
EXP_DBL_0431,EarlyOtherwiseBranch,preheader-prot,3,9.494285,50.95238,3081728.0,-5.134806647278544,48.898307732154414,0.4506008010680908
EXP_DBL_0432,EarlyOtherwiseBranch,block-placement,3,9.539092,45.953723,3022336.0,-4.687103137371749,34.29071593303751,-1.485313751668892
EXP_DBL_0433,EarlyOtherwiseBranch,branch-fold,3,9.62938,49.1969,3089920.0,-3.784961630409355,43.768262751769946,0.7176234979973298
EXP_DBL_0434,EarlyOtherwiseBranch,cgp-branch-opts,3,9.407019,51.097053,3082240.0,-6.006752872098902,49.32108611609908,0.46728971962616817
EXP_DBL_0435,EarlyOtherwiseBranch,cgp-select2branch,3,9.509457,57.369109,3081728.0,-4.983210743685228,67.64993600301909,0.4506008010680908
EXP_DBL_0436,EarlyOtherwiseBranch,chr,3,9.521571,56.73468,3082240.0,-4.862169827778985,65.79594204873858,0.46728971962616817
EXP_DBL_0437,EarlyOtherwiseBranch,early-ifcvt,3,9.446769,53.1515,3082240.0,-5.609577999449655,55.32480334433064,0.46728971962616817
EXP_DBL_0438,EarlyOtherwiseBranch,early-taildup,3,9.631518,56.300368,3081728.0,-3.763599117762204,64.5267506620405,0.4506008010680908
EXP_DBL_0439,EarlyOtherwiseBranch,ifcvt-diamond,3,9.591895,55.746403,3082240.0,-4.159505029183121,62.90789691972576,0.46728971962616817
EXP_DBL_0440,EarlyOtherwiseBranch,ifcvt-forked-diamond,3,9.531755,55.335448,3082240.0,-4.760413125815206,61.70696177098359,0.46728971962616817
EXP_DBL_0441,EarlyOtherwiseBranch,ifcvt-simple,3,9.609494,57.065503,3082240.0,-3.9836589767616273,66.76270719020742,0.46728971962616817
EXP_DBL_0442,EarlyOtherwiseBranch,ifcvt-simple-false,3,9.332842,56.90321,3082240.0,-6.747916155834842,66.2884378222844,0.46728971962616817
EXP_DBL_0443,EarlyOtherwiseBranch,ifcvt-triangle,3,9.24506,56.689509,3082240.0,-7.625018160134111,65.66393868680399,0.46728971962616817
EXP_DBL_0444,EarlyOtherwiseBranch,ifcvt-triangle-false,3,9.549854,56.273583,3082240.0,-4.579571163045935,64.4484767684048,0.46728971962616817
EXP_DBL_0445,EarlyOtherwiseBranch,ifcvt-triangle-rev,3,9.538443,55.984312,3082240.0,-4.69358782900319,63.60313917326229,0.46728971962616817
EXP_DBL_0446,EarlyOtherwiseBranch,tail-calls,3,9.542059,55.774119,3082240.0,-4.657457405367968,62.9888914777249,0.46728971962616817
EXP_DBL_0447,EarlyOtherwiseBranch,tail-duplicate,3,9.541608,57.667491,3081728.0,-4.661963716501673,68.52189870344124,0.4506008010680908
EXP_DBL_0448,EarlyOtherwiseBranch,cgp-ext-ld-promotion,3,9.376585,56.539071,3082240.0,-6.310843943148137,65.22431322438968,0.46728971962616817
EXP_DBL_0449,EarlyOtherwiseBranch,cgp-store-extract,3,9.587954,56.55996,3082240.0,-4.19888279454439,65.28535721782464,0.46728971962616817
EXP_DBL_0450,EarlyOtherwiseBranch,memop-opt,3,9.608638,57.694853,3082240.0,-3.992211975277049,68.60185876607557,0.46728971962616817
EXP_DBL_0451,EarlyOtherwiseBranch,separate-const-offset-from-gep,3,9.46411,56.6249,3082240.0,-5.436309836767626,65.47513159350888,0.46728971962616817
EXP_DBL_0452,EarlyOtherwiseBranch,adv-copy-opt,3,9.541434,56.60503,3082240.0,-4.663702293302698,65.41706542712691,0.46728971962616817
EXP_DBL_0453,EarlyOtherwiseBranch,cgp-delete-phis,3,9.938963,57.390135,3082240.0,-0.6916638040100466,67.71138035200488,0.46728971962616817
EXP_DBL_0455,EarlyOtherwiseBranch,constant-hoisting,3,9.5591,52.934276,3082240.0,-4.487186788894605,54.690008934357834,0.46728971962616817
EXP_DBL_0456,EarlyOtherwiseBranch,copyprop,3,9.383136,57.181277,3083776.0,-6.245387525771402,67.1010339313603,0.5173564753004005
EXP_DBL_0457,EarlyOtherwiseBranch,demotion,3,9.541391,57.475928,3068928.0,-4.664131941592607,67.96209351820565,0.03337783711615487
EXP_DBL_0458,EarlyOtherwiseBranch,gep-const-evaluation,3,9.529692,58.551955,3082240.0,-4.781026251910181,71.10657076095872,0.46728971962616817
EXP_DBL_0459,EarlyOtherwiseBranch,icp,3,9.385937,56.879875,3082240.0,-6.217400436003088,66.22024587500087,0.46728971962616817
EXP_DBL_0460,EarlyOtherwiseBranch,machine-cse,3,9.619914,56.97894,3080192.0,-3.8795442051136995,66.50974385047299,0.4005340453938585
EXP_DBL_0462,EarlyOtherwiseBranch,machine-sink,3,9.594791,56.539224,3081728.0,-4.1305687164487095,65.22476033679311,0.4506008010680908
EXP_DBL_0463,EarlyOtherwiseBranch,mergeicmps,3,9.549855,56.333851,3082240.0,-4.579561171225229,64.62459814311589,0.46728971962616817
EXP_DBL_0464,EarlyOtherwiseBranch,non-allocatable-phys-copy-opt,3,9.481343,57.736935,3082240.0,-5.264120790720711,68.72483513314585,0.46728971962616817
EXP_DBL_0465,EarlyOtherwiseBranch,phi-elim-edge-splitting,3,9.413213,57.423784,3079680.0,-5.944863534710481,67.80971293542648,0.38384512683578104
EXP_DBL_0466,EarlyOtherwiseBranch,postra-machine-sink,3,9.595904,57.539983,3082240.0,-4.119447820014529,68.14928165547781,0.46728971962616817
EXP_DBL_0467,EarlyOtherwiseBranch,preinline,3,9.381671,55.967728,3082240.0,-6.260025543090421,63.55467569549285,0.46728971962616817
EXP_DBL_0468,EarlyOtherwiseBranch,select-optimize,3,9.373989,58.265152,3082240.0,-6.336782709673865,70.26844541033712,0.46728971962616817
EXP_DBL_0469,EarlyOtherwiseBranch,ssc,3,9.52049,58.230601,3090944.0,-4.872970985950897,70.1674769093475,0.7510013351134847
EXP_DBL_0470,EarlyOtherwiseBranch,type-promotion,3,9.702091,56.959934,3082240.0,-3.0584463558131403,66.45420255413399,0.46728971962616817
EXP_DBL_0471,EarlyOtherwiseBranch,auto-upgrade-debug-info,3,9.633477,58.3205,3082240.0,-3.7440251410195717,70.430189052859,0.46728971962616817
EXP_DBL_0472,EarlyOtherwiseBranch,bitcode-version-upgrade,3,9.434089,57.698707,3082240.0,-5.736274285869588,68.61312132295708,0.46728971962616817
EXP_DBL_0473,EarlyOtherwiseBranch,cfi-fixup,3,9.394104,58.105222,3082240.0,-6.135797236382295,69.80108144508948,0.46728971962616817
EXP_DBL_0474,EarlyOtherwiseBranch,cgdata-for-merging,3,9.318737,57.802151,3082240.0,-6.888850786745968,68.91541606453826,0.46728971962616817
EXP_DBL_0475,EarlyOtherwiseBranch,global-outlining,3,9.664332,59.10922,3082240.0,-3.435727513457487,72.73506810413207,0.46728971962616817
EXP_DBL_0476,EarlyOtherwiseBranch,last-run-tracking,3,9.408855,57.494473,3082240.0,-5.988407889301811,68.01628763272772,0.46728971962616817
EXP_DBL_0477,EarlyOtherwiseBranch,layout-fsprofile-loader,3,9.536907,58.532072,3082240.0,-4.708935265591595,71.04846660463396,0.46728971962616817
EXP_DBL_0478,EarlyOtherwiseBranch,nofree-inference,3,9.505801,57.528614,3082240.0,-5.019740840148257,68.11605798936824,0.46728971962616817
EXP_DBL_0479,EarlyOtherwiseBranch,nounwind-inference,3,9.514516,58.019048,3090432.0,-4.932662122786286,69.54925488133505,0.7343124165554071
EXP_DBL_0480,EarlyOtherwiseBranch,ondemand-mds-loading,3,9.586745,58.264789,3082240.0,-4.210962905765338,70.26738461424267,0.46728971962616817
EXP_DBL_0481,EarlyOtherwiseBranch,ra-fsprofile-loader,3,9.396944,59.011616,3082240.0,-6.107420465606862,72.44983961376734,0.46728971962616817
EXP_DBL_0482,EarlyOtherwiseBranch,sample-loader-inlining,3,9.41217,57.230877,3082240.0,-5.95528500369598,67.24598017456846,0.46728971962616817
EXP_DBL_0483,EarlyOtherwiseBranch,thinlto-funcattrs,3,9.600874,58.703244,3082240.0,-4.069788471157521,71.54868310347324,0.46728971962616817
EXP_DBL_0484,EarlyOtherwiseBranch,vp,3,9.677166,58.747661,3082240.0,-3.307492486650433,71.6784830487268,0.46728971962616817
EXP_DBL_0485,EarlyOtherwiseBranch,whole-program-visibility,3,9.715349,55.083092,3082240.0,-2.925974797031155,60.9695010018094,0.46728971962616817
EXP_DBL_0486,EarlyOtherwiseBranch,2addr-hack,3,9.518288,50.844616,3082240.0,-4.894972975122566,48.583388640358365,0.46728971962616817
EXP_DBL_0487,EarlyOtherwiseBranch,cgp,3,9.773942,52.810289,3132416.0,-2.340524047015117,54.327681316280206,2.102803738317757
EXP_DBL_0488,EarlyOtherwiseBranch,cgp-gc-opts,3,9.631208,53.88639,3082240.0,-3.7666965821778224,57.472374809476776,0.46728971962616817
EXP_DBL_0489,EarlyOtherwiseBranch,complex-addr-modes,3,9.451379,57.530266,3081728.0,-5.5635157060430425,68.12088563440413,0.4506008010680908
EXP_DBL_0490,EarlyOtherwiseBranch,dfa-sched,3,9.606771,58.89134,3082240.0,-4.010866704515684,72.09835666320072,0.46728971962616817
EXP_DBL_0491,EarlyOtherwiseBranch,i2p-p2i-opt,3,9.556528,54.984936,3082240.0,-4.5128857517236405,60.682659400028335,0.46728971962616817
EXP_DBL_0492,EarlyOtherwiseBranch,mr-partial-inlining,3,9.394274,56.782456,3082240.0,-6.134098626864058,65.93555801074491,0.46728971962616817
EXP_DBL_0493,EarlyOtherwiseBranch,partial-inlining,3,12.154923,59.391305,3082240.0,21.449811184564314,73.55940602782916,0.46728971962616817
EXP_DBL_0494,EarlyOtherwiseBranch,partial-libcall-inlining,3,12.106931,55.231932,3082240.0,20.970283725742096,61.404456623565515,0.46728971962616817
EXP_DBL_0495,EarlyOtherwiseBranch,peephole,3,12.248508,54.841339,3120128.0,22.384895724360028,60.26302541442424,1.7022696929238985
