ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_1208,easy,machine-dce,MatchBranchSimplification,3,5.229717,11.466619,417160.0,-10.736900784755566,0.07847173952584274,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1328,easy,strictnode-mutation,ReferencePropagation,3,5.230016,12.157867,417160.0,-10.731797321859704,6.1115529322474105,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,42.0,13.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0943,easy,ifcvt-triangle-rev,InstSimplify-after-simplifycfg,3,5.230699,12.50109,417160.0,-10.72013957885678,9.107138056847376,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_ABL_056_disable-auto-upgrade-debug-info,easy,auto-upgrade-debug-info,N/A,3,5.231951,11.394834,417160.0,-10.698769894757731,-0.5480540998538341,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0414,easy,spill-fusing,DestinationPropagation,3,5.232284,12.034715,419288.0,-10.693086104977379,5.036705677649866,0.4600256847673956,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1214,easy,preinline,MatchBranchSimplification,3,5.23248,12.099903,417160.0,-10.689740691172744,5.6056541545946414,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1224,easy,layout-fsprofile-loader,MatchBranchSimplification,3,5.234484,12.607153,417160.0,-10.655535541864014,10.03283576670495,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0327,easy,partial-inlining,DeadStoreElimination-initial,3,5.236619,11.867462,417160.0,-10.619094427206278,3.5769532751456,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1574,easy,peephole,UnreachableEnumBranching,3,5.236961,12.757113,425960.0,-10.613257021485921,11.341658151233403,2.0586149393341024,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0965,easy,preinline,InstSimplify-after-simplifycfg,3,5.237605,12.482424,417160.0,-10.602264947556373,8.944224755769703,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0403,easy,2addr-hack,DestinationPropagation,3,5.23946,11.722298,417160.0,-10.570602995476698,2.3099894672789167,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1409,easy,post-ra,ScalarReplacementOfAggregates,3,5.239572,11.535391,417160.0,-10.568691330445478,0.6787006874372281,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0913,easy,strictnode-mutation,Inline,3,5.24077,12.141774,417352.0,-10.548243341986463,5.971096286247035,-0.003833547373066626,17.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,20.0,-9.0,10.0,0.0,9.0,0.0,0.0,0.0,250.0,0.0,1632.0,0.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.13283740701381508,0.0
EXP_DBL_1506,easy,loop-level-heuristics,UnreachableEnumBranching,3,5.242338,12.656631,417160.0,-10.521480031549302,10.464670348871529,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0104,easy,chr,DataflowConstProp,3,5.243264,11.742173,417160.0,-10.50567465816613,2.4834546906218335,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1207,easy,machine-cse,MatchBranchSimplification,3,5.244808,12.581974,418056.0,-10.479320990235664,9.813078239230677,0.16484253704165397,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0127,easy,icp,DataflowConstProp,3,5.245406,11.511773,417160.0,-10.469114064443941,0.4725672713409734,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0340,easy,vector-combine,DestinationPropagation,3,5.246124,12.174421,417192.0,-10.456858926118763,6.25603309864835,-0.04216902110367737,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,243.0,-7.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1305749596990865,0.0
EXP_DBL_1578,easy,binop-extract-shuffle,UnreachablePropagation,3,5.24635,12.375639,417160.0,-10.453001459180754,8.012225567106901,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1373,easy,machine-cse,ScalarReplacementOfAggregates,3,5.246645,11.816275,418056.0,-10.447966270036002,3.13020286572403,0.16484253704165397,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0967,easy,ssc,InstSimplify-after-simplifycfg,3,5.247136,12.393786,418376.0,-10.439585667086604,8.170609134805229,0.24151348450287546,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0366,easy,cgp-store-extract,DestinationPropagation,3,5.249367,11.804768,417160.0,-10.401505982402092,3.0297719562897285,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1012,easy,preheader-prot,InstSimplify-before-inline,3,5.249959,12.482747,417208.0,-10.39140146723706,8.947043838393087,-0.03833547373062185,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1369,easy,copyprop,ScalarReplacementOfAggregates,3,5.250586,11.983177,417528.0,-10.38069955674974,4.586891806925486,0.03833547373062185,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1466,easy,type-promotion,SingleUseConsts,3,5.250622,13.084931,417160.0,-10.38008509298971,14.202791363098877,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1580,easy,interleaved-load-combine,UnreachablePropagation,3,5.250746,12.052715,417160.0,-10.377968606705135,5.193806257281164,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1293,easy,mergeicmps,ReferencePropagation,3,5.251155,11.666965,417160.0,-10.370987615653604,1.8270535576822677,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,42.0,13.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0342,easy,lftr,DestinationPropagation,3,5.251364,11.556831,417144.0,-10.367420312157838,0.865824933398085,-0.05366966322286615,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1073,easy,mr-partial-inlining,InstSimplify-before-inline,3,5.25237,12.62861,417160.0,-10.350249463752359,10.220108385435456,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0931,easy,branch-fold,InstSimplify-after-simplifycfg,3,5.255104,12.877846,419032.0,-10.303584354865114,12.395392833490494,0.3986889267984184,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1068,easy,cgp,InstSimplify-before-inline,3,5.255523,12.473932,424520.0,-10.296432679435796,8.87010819342362,1.7135956757585724,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0985,easy,cgp,InstSimplify-after-simplifycfg,3,5.25579,12.403403,424520.0,-10.291875406548856,8.254544483378234,1.7135956757585724,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0782,easy,memop-opt,ImpossiblePredicates,3,5.255896,12.37819,417160.0,-10.290066152144306,8.034490210364664,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1371,easy,gep-const-evaluation,ScalarReplacementOfAggregates,3,5.255995,12.326093,417160.0,-10.288376376804198,7.5797974938617285,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0410,easy,partial-inlining,DestinationPropagation,3,5.258046,12.143526,417160.0,-10.253369010919878,5.986387409331151,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1361,easy,cgp-ext-ld-promotion,ScalarReplacementOfAggregates,3,5.258286,12.208552,417240.0,-10.249272585852964,6.553921981059241,-0.030668378984488598,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1428,easy,block-placement,SingleUseConsts,3,5.258497,13.309384,409208.0,-10.245671145481639,16.161774496431548,-1.9551091602614479,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0298,easy,non-allocatable-phys-copy-opt,DeadStoreElimination-initial,3,5.258679,11.556121,417160.0,-10.2425646898059,0.8596281883126222,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0891,easy,last-run-tracking,Inline,3,5.259878,12.547054,417352.0,-10.22209963290912,9.508303114745909,-0.003833547373066626,17.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,20.0,-9.0,10.0,0.0,9.0,0.0,0.0,0.0,250.0,0.0,1632.0,0.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.13283740701381508,0.0
EXP_DBL_1348,easy,cgp-select2branch,ScalarReplacementOfAggregates,3,5.260928,11.592474,417096.0,-10.204177773241375,1.1769102644980212,-0.06517030534204382,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1560,easy,ra-fsprofile-loader,UnreachableEnumBranching,3,5.262763,12.760972,417160.0,-10.172857189917274,11.375338769944365,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0405,easy,cgp-gc-opts,DestinationPropagation,3,5.263535,11.620648,417160.0,-10.159680355952027,1.422807582860952,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0345,easy,lsr,DestinationPropagation,3,5.263904,11.182221,415944.0,-10.153382102411657,-2.4036999630289935,-0.3411857162024856,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,38.0,9.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1501,easy,replace-with-vec-lib,UnreachableEnumBranching,3,5.264372,12.537145,417160.0,-10.145394073531177,9.421819245658881,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1270,easy,ifcvt-forked-diamond,ReferencePropagation,3,5.264627,11.882391,417160.0,-10.141041621897584,3.707250750329827,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,42.0,13.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0093,easy,lftr,DataflowConstProp,3,5.264726,11.327875,417144.0,-10.139351846557487,-1.1324595282723338,-0.05366966322286615,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1220,easy,cfi-fixup,MatchBranchSimplification,3,5.264879,12.362861,417160.0,-10.136740375577325,7.900701611188632,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0998,easy,expand-reductions,InstSimplify-before-inline,3,5.266989,12.245562,417208.0,-10.100725971864055,6.876938228401208,-0.03833547373062185,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0971,easy,cfi-fixup,InstSimplify-after-simplifycfg,3,5.267375,12.451775,417160.0,-10.09413755488142,8.676726107707466,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0309,easy,global-outlining,DeadStoreElimination-initial,3,5.267526,11.701539,417160.0,-10.09156022077683,2.128808859914111,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0975,easy,layout-fsprofile-loader,InstSimplify-after-simplifycfg,3,5.269345,12.109493,417160.0,-10.060512732457184,5.689353852298229,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0903,easy,cgp-gc-opts,Inline,3,5.270545,12.396972,417352.0,-10.04003060712263,8.198415937399961,-0.003833547373066626,17.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,20.0,-9.0,10.0,0.0,9.0,0.0,0.0,0.0,250.0,0.0,1632.0,0.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.13283740701381508,0.0
EXP_DBL_0747,easy,strictnode-mutation,GVN,3,5.270609,11.908316,417160.0,-10.038938227104776,3.9335192240488093,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1420,easy,advanced-peeling,SingleUseConsts,3,5.270716,12.933361,416936.0,-10.037111904262453,12.87991720450341,-0.10350577907266567,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1384,easy,auto-upgrade-debug-info,ScalarReplacementOfAggregates,3,5.270766,12.151627,417160.0,-10.036258482373517,6.057091397975212,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,36.0,7.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0935,easy,early-ifcvt,InstSimplify-after-simplifycfg,3,5.271061,12.732808,417160.0,-10.031223293228763,11.129528729681226,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1504,easy,lftr,UnreachableEnumBranching,3,5.27185,12.776475,417144.0,-10.0177562958213,11.510646008056824,-0.05366966322286615,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0954,easy,copyprop,InstSimplify-after-simplifycfg,3,5.274914,12.251404,417528.0,-9.965458602467049,6.927926094301551,0.03833547373062185,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0936,easy,early-taildup,InstSimplify-after-simplifycfg,3,5.276594,12.267979,417256.0,-9.936783626998647,7.07258954471206,-0.026834831611433074,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_0981,easy,thinlto-funcattrs,InstSimplify-after-simplifycfg,3,5.276745,12.360154,417160.0,-9.934206292894054,7.877075429574076,-0.04983611584979952,10.0,-7.0,8.0,0.0,4.0,0.0,3.0,1.0,35.0,6.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
