ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Mode,Status
EXP_DBL_0104,rustls,7,chr,DataflowConstProp,4309504,10.837351,70.145540,handshake,Success
EXP_DBL_0104,rustls,8,chr,DataflowConstProp,4309504,10.815120,70.145540,handshake,Success
EXP_DBL_0104,rustls,9,chr,DataflowConstProp,4309504,10.872763,70.145540,handshake,Success
EXP_DBL_0104,rustls,10,chr,DataflowConstProp,4309504,10.795391,70.145540,handshake,Success
EXP_DBL_0105,rustls,1,early-ifcvt,DataflowConstProp,4309504,10.821852,69.940021,handshake,Success
EXP_DBL_0105,rustls,2,early-ifcvt,DataflowConstProp,4309504,10.890343,69.940021,handshake,Success
EXP_DBL_0105,rustls,3,early-ifcvt,DataflowConstProp,4309504,10.807621,69.940021,handshake,Success
EXP_DBL_0105,rustls,4,early-ifcvt,DataflowConstProp,4309504,10.807584,69.940021,handshake,Success
EXP_DBL_0105,rustls,5,early-ifcvt,DataflowConstProp,4309504,10.807903,69.940021,handshake,Success
EXP_DBL_0105,rustls,6,early-ifcvt,DataflowConstProp,4309504,10.803007,69.940021,handshake,Success
EXP_DBL_0105,rustls,7,early-ifcvt,DataflowConstProp,4309504,10.816380,69.940021,handshake,Success
EXP_DBL_0105,rustls,8,early-ifcvt,DataflowConstProp,4309504,10.874133,69.940021,handshake,Success
EXP_DBL_0105,rustls,9,early-ifcvt,DataflowConstProp,4309504,10.816036,69.940021,handshake,Success
EXP_DBL_0105,rustls,10,early-ifcvt,DataflowConstProp,4309504,10.805758,69.940021,handshake,Success
EXP_DBL_0106,rustls,1,early-taildup,DataflowConstProp,4307200,10.914439,69.710910,handshake,Success
EXP_DBL_0106,rustls,2,early-taildup,DataflowConstProp,4307200,10.839596,69.710910,handshake,Success
EXP_DBL_0106,rustls,3,early-taildup,DataflowConstProp,4307200,10.806701,69.710910,handshake,Success
EXP_DBL_0106,rustls,4,early-taildup,DataflowConstProp,4307200,10.814162,69.710910,handshake,Success
EXP_DBL_0106,rustls,5,early-taildup,DataflowConstProp,4307200,10.828031,69.710910,handshake,Success
EXP_DBL_0106,rustls,6,early-taildup,DataflowConstProp,4307200,10.807643,69.710910,handshake,Success
EXP_DBL_0106,rustls,7,early-taildup,DataflowConstProp,4307200,10.850601,69.710910,handshake,Success
EXP_DBL_0106,rustls,8,early-taildup,DataflowConstProp,4307200,10.795154,69.710910,handshake,Success
EXP_DBL_0106,rustls,9,early-taildup,DataflowConstProp,4307200,10.799987,69.710910,handshake,Success
EXP_DBL_0106,rustls,10,early-taildup,DataflowConstProp,4307200,10.803574,69.710910,handshake,Success
EXP_DBL_0107,rustls,1,ifcvt-diamond,DataflowConstProp,4309504,10.847900,69.972922,handshake,Success
EXP_DBL_0107,rustls,2,ifcvt-diamond,DataflowConstProp,4309504,10.820926,69.972922,handshake,Success
EXP_DBL_0107,rustls,3,ifcvt-diamond,DataflowConstProp,4309504,10.809144,69.972922,handshake,Success
EXP_DBL_0107,rustls,4,ifcvt-diamond,DataflowConstProp,4309504,10.794525,69.972922,handshake,Success
EXP_DBL_0107,rustls,5,ifcvt-diamond,DataflowConstProp,4309504,10.821862,69.972922,handshake,Success
EXP_DBL_0107,rustls,6,ifcvt-diamond,DataflowConstProp,4309504,10.867655,69.972922,handshake,Success
EXP_DBL_0107,rustls,7,ifcvt-diamond,DataflowConstProp,4309504,10.809955,69.972922,handshake,Success
EXP_DBL_0107,rustls,8,ifcvt-diamond,DataflowConstProp,4309504,10.827717,69.972922,handshake,Success
EXP_DBL_0107,rustls,9,ifcvt-diamond,DataflowConstProp,4309504,10.826984,69.972922,handshake,Success
EXP_DBL_0107,rustls,10,ifcvt-diamond,DataflowConstProp,4309504,10.817613,69.972922,handshake,Success
EXP_DBL_0108,rustls,1,ifcvt-forked-diamond,DataflowConstProp,4309504,10.804607,70.389562,handshake,Success
EXP_DBL_0108,rustls,2,ifcvt-forked-diamond,DataflowConstProp,4309504,10.783887,70.389562,handshake,Success
EXP_DBL_0108,rustls,3,ifcvt-forked-diamond,DataflowConstProp,4309504,10.799505,70.389562,handshake,Success
EXP_DBL_0108,rustls,4,ifcvt-forked-diamond,DataflowConstProp,4309504,10.817640,70.389562,handshake,Success
EXP_DBL_0108,rustls,5,ifcvt-forked-diamond,DataflowConstProp,4309504,10.859750,70.389562,handshake,Success
EXP_DBL_0108,rustls,6,ifcvt-forked-diamond,DataflowConstProp,4309504,10.829859,70.389562,handshake,Success
EXP_DBL_0108,rustls,7,ifcvt-forked-diamond,DataflowConstProp,4309504,10.817734,70.389562,handshake,Success
EXP_DBL_0108,rustls,8,ifcvt-forked-diamond,DataflowConstProp,4309504,10.831189,70.389562,handshake,Success
EXP_DBL_0108,rustls,9,ifcvt-forked-diamond,DataflowConstProp,4309504,10.810999,70.389562,handshake,Success
EXP_DBL_0108,rustls,10,ifcvt-forked-diamond,DataflowConstProp,4309504,10.817449,70.389562,handshake,Success
EXP_DBL_0109,rustls,1,ifcvt-simple,DataflowConstProp,4309504,10.829495,70.398517,handshake,Success
EXP_DBL_0109,rustls,2,ifcvt-simple,DataflowConstProp,4309504,10.824277,70.398517,handshake,Success
EXP_DBL_0109,rustls,3,ifcvt-simple,DataflowConstProp,4309504,10.806328,70.398517,handshake,Success
EXP_DBL_0109,rustls,4,ifcvt-simple,DataflowConstProp,4309504,10.900160,70.398517,handshake,Success
EXP_DBL_0109,rustls,5,ifcvt-simple,DataflowConstProp,4309504,10.819236,70.398517,handshake,Success
EXP_DBL_0109,rustls,6,ifcvt-simple,DataflowConstProp,4309504,10.788195,70.398517,handshake,Success
EXP_DBL_0109,rustls,7,ifcvt-simple,DataflowConstProp,4309504,10.833742,70.398517,handshake,Success
EXP_DBL_0109,rustls,8,ifcvt-simple,DataflowConstProp,4309504,10.850433,70.398517,handshake,Success
EXP_DBL_0109,rustls,9,ifcvt-simple,DataflowConstProp,4309504,10.822124,70.398517,handshake,Success
EXP_DBL_0109,rustls,10,ifcvt-simple,DataflowConstProp,4309504,10.884296,70.398517,handshake,Success
EXP_DBL_0110,rustls,1,ifcvt-simple-false,DataflowConstProp,4309504,10.835419,70.313598,handshake,Success
EXP_DBL_0110,rustls,2,ifcvt-simple-false,DataflowConstProp,4309504,10.833453,70.313598,handshake,Success
EXP_DBL_0110,rustls,3,ifcvt-simple-false,DataflowConstProp,4309504,10.918156,70.313598,handshake,Success
EXP_DBL_0110,rustls,4,ifcvt-simple-false,DataflowConstProp,4309504,10.886444,70.313598,handshake,Success
EXP_DBL_0110,rustls,5,ifcvt-simple-false,DataflowConstProp,4309504,10.797420,70.313598,handshake,Success
EXP_DBL_0110,rustls,6,ifcvt-simple-false,DataflowConstProp,4309504,10.802665,70.313598,handshake,Success
EXP_DBL_0110,rustls,7,ifcvt-simple-false,DataflowConstProp,4309504,10.816809,70.313598,handshake,Success
EXP_DBL_0110,rustls,8,ifcvt-simple-false,DataflowConstProp,4309504,10.812218,70.313598,handshake,Success
EXP_DBL_0110,rustls,9,ifcvt-simple-false,DataflowConstProp,4309504,10.869472,70.313598,handshake,Success
EXP_DBL_0110,rustls,10,ifcvt-simple-false,DataflowConstProp,4309504,10.825509,70.313598,handshake,Success
EXP_DBL_0111,rustls,1,ifcvt-triangle,DataflowConstProp,4309504,10.851794,70.360022,handshake,Success
EXP_DBL_0111,rustls,2,ifcvt-triangle,DataflowConstProp,4309504,10.846380,70.360022,handshake,Success
EXP_DBL_0111,rustls,3,ifcvt-triangle,DataflowConstProp,4309504,10.870496,70.360022,handshake,Success
EXP_DBL_0111,rustls,4,ifcvt-triangle,DataflowConstProp,4309504,10.888573,70.360022,handshake,Success
EXP_DBL_0111,rustls,5,ifcvt-triangle,DataflowConstProp,4309504,10.820268,70.360022,handshake,Success
EXP_DBL_0111,rustls,6,ifcvt-triangle,DataflowConstProp,4309504,10.819974,70.360022,handshake,Success
EXP_DBL_0111,rustls,7,ifcvt-triangle,DataflowConstProp,4309504,10.834928,70.360022,handshake,Success
EXP_DBL_0111,rustls,8,ifcvt-triangle,DataflowConstProp,4309504,10.890584,70.360022,handshake,Success
EXP_DBL_0111,rustls,9,ifcvt-triangle,DataflowConstProp,4309504,10.837335,70.360022,handshake,Success
EXP_DBL_0111,rustls,10,ifcvt-triangle,DataflowConstProp,4309504,10.804469,70.360022,handshake,Success
EXP_DBL_0112,rustls,1,ifcvt-triangle-false,DataflowConstProp,4309504,10.843454,69.925330,handshake,Success
EXP_DBL_0112,rustls,2,ifcvt-triangle-false,DataflowConstProp,4309504,10.848201,69.925330,handshake,Success
EXP_DBL_0112,rustls,3,ifcvt-triangle-false,DataflowConstProp,4309504,10.815430,69.925330,handshake,Success
EXP_DBL_0112,rustls,4,ifcvt-triangle-false,DataflowConstProp,4309504,10.830856,69.925330,handshake,Success
EXP_DBL_0112,rustls,5,ifcvt-triangle-false,DataflowConstProp,4309504,10.793813,69.925330,handshake,Success
EXP_DBL_0112,rustls,6,ifcvt-triangle-false,DataflowConstProp,4309504,10.818360,69.925330,handshake,Success
EXP_DBL_0112,rustls,7,ifcvt-triangle-false,DataflowConstProp,4309504,10.917255,69.925330,handshake,Success
EXP_DBL_0112,rustls,8,ifcvt-triangle-false,DataflowConstProp,4309504,10.829444,69.925330,handshake,Success
EXP_DBL_0112,rustls,9,ifcvt-triangle-false,DataflowConstProp,4309504,10.812506,69.925330,handshake,Success
EXP_DBL_0112,rustls,10,ifcvt-triangle-false,DataflowConstProp,4309504,10.813556,69.925330,handshake,Success
EXP_DBL_0113,rustls,1,ifcvt-triangle-rev,DataflowConstProp,4309504,10.919670,69.624301,handshake,Success
EXP_DBL_0113,rustls,2,ifcvt-triangle-rev,DataflowConstProp,4309504,10.832715,69.624301,handshake,Success
EXP_DBL_0113,rustls,3,ifcvt-triangle-rev,DataflowConstProp,4309504,10.834764,69.624301,handshake,Success
EXP_DBL_0113,rustls,4,ifcvt-triangle-rev,DataflowConstProp,4309504,10.832194,69.624301,handshake,Success
EXP_DBL_0113,rustls,5,ifcvt-triangle-rev,DataflowConstProp,4309504,10.793148,69.624301,handshake,Success
EXP_DBL_0113,rustls,6,ifcvt-triangle-rev,DataflowConstProp,4309504,10.939304,69.624301,handshake,Success
EXP_DBL_0113,rustls,7,ifcvt-triangle-rev,DataflowConstProp,4309504,10.823761,69.624301,handshake,Success
EXP_DBL_0113,rustls,8,ifcvt-triangle-rev,DataflowConstProp,4309504,10.882296,69.624301,handshake,Success
EXP_DBL_0113,rustls,9,ifcvt-triangle-rev,DataflowConstProp,4309504,10.842677,69.624301,handshake,Success
EXP_DBL_0113,rustls,10,ifcvt-triangle-rev,DataflowConstProp,4309504,10.837096,69.624301,handshake,Success
EXP_DBL_0114,rustls,1,tail-calls,DataflowConstProp,4309504,10.806901,69.953408,handshake,Success
EXP_DBL_0114,rustls,2,tail-calls,DataflowConstProp,4309504,10.836578,69.953408,handshake,Success
EXP_DBL_0114,rustls,3,tail-calls,DataflowConstProp,4309504,10.803091,69.953408,handshake,Success
EXP_DBL_0114,rustls,4,tail-calls,DataflowConstProp,4309504,10.802620,69.953408,handshake,Success
EXP_DBL_0114,rustls,5,tail-calls,DataflowConstProp,4309504,10.844885,69.953408,handshake,Success
EXP_DBL_0114,rustls,6,tail-calls,DataflowConstProp,4309504,10.865578,69.953408,handshake,Success
EXP_DBL_0114,rustls,7,tail-calls,DataflowConstProp,4309504,10.829955,69.953408,handshake,Success
EXP_DBL_0114,rustls,8,tail-calls,DataflowConstProp,4309504,10.832173,69.953408,handshake,Success
EXP_DBL_0114,rustls,9,tail-calls,DataflowConstProp,4309504,10.799305,69.953408,handshake,Success
EXP_DBL_0114,rustls,10,tail-calls,DataflowConstProp,4309504,10.834597,69.953408,handshake,Success
EXP_DBL_0115,rustls,1,tail-duplicate,DataflowConstProp,4307712,10.804077,70.054905,handshake,Success
EXP_DBL_0115,rustls,2,tail-duplicate,DataflowConstProp,4307712,10.800749,70.054905,handshake,Success
EXP_DBL_0115,rustls,3,tail-duplicate,DataflowConstProp,4307712,10.833270,70.054905,handshake,Success
EXP_DBL_0115,rustls,4,tail-duplicate,DataflowConstProp,4307712,10.808817,70.054905,handshake,Success
EXP_DBL_0115,rustls,5,tail-duplicate,DataflowConstProp,4307712,10.905326,70.054905,handshake,Success
EXP_DBL_0115,rustls,6,tail-duplicate,DataflowConstProp,4307712,10.832208,70.054905,handshake,Success
EXP_DBL_0115,rustls,7,tail-duplicate,DataflowConstProp,4307712,10.833619,70.054905,handshake,Success
EXP_DBL_0115,rustls,8,tail-duplicate,DataflowConstProp,4307712,10.829441,70.054905,handshake,Success
EXP_DBL_0115,rustls,9,tail-duplicate,DataflowConstProp,4307712,10.844335,70.054905,handshake,Success
EXP_DBL_0115,rustls,10,tail-duplicate,DataflowConstProp,4307712,10.878678,70.054905,handshake,Success
EXP_DBL_0116,rustls,1,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.806261,70.241306,handshake,Success
EXP_DBL_0116,rustls,2,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.844366,70.241306,handshake,Success
EXP_DBL_0116,rustls,3,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.811433,70.241306,handshake,Success
EXP_DBL_0116,rustls,4,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.843134,70.241306,handshake,Success
EXP_DBL_0116,rustls,5,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.812716,70.241306,handshake,Success
EXP_DBL_0116,rustls,6,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.811079,70.241306,handshake,Success
EXP_DBL_0116,rustls,7,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.814205,70.241306,handshake,Success
EXP_DBL_0116,rustls,8,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.862293,70.241306,handshake,Success
EXP_DBL_0116,rustls,9,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.855751,70.241306,handshake,Success
EXP_DBL_0116,rustls,10,cgp-ext-ld-promotion,DataflowConstProp,4309568,10.825666,70.241306,handshake,Success
EXP_DBL_0117,rustls,1,cgp-store-extract,DataflowConstProp,4309504,10.831691,70.311029,handshake,Success
EXP_DBL_0117,rustls,2,cgp-store-extract,DataflowConstProp,4309504,10.807094,70.311029,handshake,Success
EXP_DBL_0117,rustls,3,cgp-store-extract,DataflowConstProp,4309504,10.872312,70.311029,handshake,Success
EXP_DBL_0117,rustls,4,cgp-store-extract,DataflowConstProp,4309504,10.860052,70.311029,handshake,Success
EXP_DBL_0117,rustls,5,cgp-store-extract,DataflowConstProp,4309504,10.823872,70.311029,handshake,Success
EXP_DBL_0117,rustls,6,cgp-store-extract,DataflowConstProp,4309504,10.817427,70.311029,handshake,Success
EXP_DBL_0117,rustls,7,cgp-store-extract,DataflowConstProp,4309504,10.805200,70.311029,handshake,Success
EXP_DBL_0117,rustls,8,cgp-store-extract,DataflowConstProp,4309504,10.866452,70.311029,handshake,Success
EXP_DBL_0117,rustls,9,cgp-store-extract,DataflowConstProp,4309504,10.835128,70.311029,handshake,Success
EXP_DBL_0117,rustls,10,cgp-store-extract,DataflowConstProp,4309504,10.818055,70.311029,handshake,Success
EXP_DBL_0118,rustls,1,memop-opt,DataflowConstProp,4309504,10.826321,70.407068,handshake,Success
EXP_DBL_0118,rustls,2,memop-opt,DataflowConstProp,4309504,10.867641,70.407068,handshake,Success
EXP_DBL_0118,rustls,3,memop-opt,DataflowConstProp,4309504,10.808588,70.407068,handshake,Success
EXP_DBL_0118,rustls,4,memop-opt,DataflowConstProp,4309504,10.824199,70.407068,handshake,Success
EXP_DBL_0118,rustls,5,memop-opt,DataflowConstProp,4309504,10.856595,70.407068,handshake,Success
EXP_DBL_0118,rustls,6,memop-opt,DataflowConstProp,4309504,10.833170,70.407068,handshake,Success
EXP_DBL_0118,rustls,7,memop-opt,DataflowConstProp,4309504,10.838979,70.407068,handshake,Success
EXP_DBL_0118,rustls,8,memop-opt,DataflowConstProp,4309504,10.850448,70.407068,handshake,Success
EXP_DBL_0118,rustls,9,memop-opt,DataflowConstProp,4309504,10.808596,70.407068,handshake,Success
EXP_DBL_0118,rustls,10,memop-opt,DataflowConstProp,4309504,10.816746,70.407068,handshake,Success
EXP_DBL_0119,rustls,1,separate-const-offset-from-gep,DataflowConstProp,4309504,10.865009,70.069310,handshake,Success
EXP_DBL_0119,rustls,2,separate-const-offset-from-gep,DataflowConstProp,4309504,10.806977,70.069310,handshake,Success
EXP_DBL_0119,rustls,3,separate-const-offset-from-gep,DataflowConstProp,4309504,10.819555,70.069310,handshake,Success
EXP_DBL_0119,rustls,4,separate-const-offset-from-gep,DataflowConstProp,4309504,10.834815,70.069310,handshake,Success
EXP_DBL_0119,rustls,5,separate-const-offset-from-gep,DataflowConstProp,4309504,10.804831,70.069310,handshake,Success
EXP_DBL_0119,rustls,6,separate-const-offset-from-gep,DataflowConstProp,4309504,10.807251,70.069310,handshake,Success
EXP_DBL_0119,rustls,7,separate-const-offset-from-gep,DataflowConstProp,4309504,10.872848,70.069310,handshake,Success
EXP_DBL_0119,rustls,8,separate-const-offset-from-gep,DataflowConstProp,4309504,10.822074,70.069310,handshake,Success
EXP_DBL_0119,rustls,9,separate-const-offset-from-gep,DataflowConstProp,4309504,10.811811,70.069310,handshake,Success
EXP_DBL_0119,rustls,10,separate-const-offset-from-gep,DataflowConstProp,4309504,10.841250,70.069310,handshake,Success
EXP_DBL_0120,rustls,1,adv-copy-opt,DataflowConstProp,4309504,10.798960,69.827596,handshake,Success
EXP_DBL_0120,rustls,2,adv-copy-opt,DataflowConstProp,4309504,10.878252,69.827596,handshake,Success
EXP_DBL_0120,rustls,3,adv-copy-opt,DataflowConstProp,4309504,10.801978,69.827596,handshake,Success
EXP_DBL_0120,rustls,4,adv-copy-opt,DataflowConstProp,4309504,10.812334,69.827596,handshake,Success
EXP_DBL_0120,rustls,5,adv-copy-opt,DataflowConstProp,4309504,10.853120,69.827596,handshake,Success
EXP_DBL_0120,rustls,6,adv-copy-opt,DataflowConstProp,4309504,10.873138,69.827596,handshake,Success
EXP_DBL_0120,rustls,7,adv-copy-opt,DataflowConstProp,4309504,10.806190,69.827596,handshake,Success
EXP_DBL_0120,rustls,8,adv-copy-opt,DataflowConstProp,4309504,10.818857,69.827596,handshake,Success
EXP_DBL_0120,rustls,9,adv-copy-opt,DataflowConstProp,4309504,10.894925,69.827596,handshake,Success
EXP_DBL_0120,rustls,10,adv-copy-opt,DataflowConstProp,4309504,10.786927,69.827596,handshake,Success
EXP_DBL_0121,rustls,1,cgp-delete-phis,DataflowConstProp,4309600,10.810758,69.756703,handshake,Success
EXP_DBL_0121,rustls,2,cgp-delete-phis,DataflowConstProp,4309600,10.806781,69.756703,handshake,Success
EXP_DBL_0121,rustls,3,cgp-delete-phis,DataflowConstProp,4309600,10.845668,69.756703,handshake,Success
EXP_DBL_0121,rustls,4,cgp-delete-phis,DataflowConstProp,4309600,10.816313,69.756703,handshake,Success
EXP_DBL_0121,rustls,5,cgp-delete-phis,DataflowConstProp,4309600,10.895617,69.756703,handshake,Success
EXP_DBL_0121,rustls,6,cgp-delete-phis,DataflowConstProp,4309600,10.825119,69.756703,handshake,Success
EXP_DBL_0121,rustls,7,cgp-delete-phis,DataflowConstProp,4309600,10.812495,69.756703,handshake,Success
EXP_DBL_0121,rustls,8,cgp-delete-phis,DataflowConstProp,4309600,10.830470,69.756703,handshake,Success
EXP_DBL_0121,rustls,9,cgp-delete-phis,DataflowConstProp,4309600,10.812527,69.756703,handshake,Success
EXP_DBL_0121,rustls,10,cgp-delete-phis,DataflowConstProp,4309600,10.816836,69.756703,handshake,Success
EXP_DBL_0122,rustls,1,cleanups,DataflowConstProp,4309504,10.802870,69.956113,handshake,Success
EXP_DBL_0122,rustls,2,cleanups,DataflowConstProp,4309504,10.829937,69.956113,handshake,Success
EXP_DBL_0122,rustls,3,cleanups,DataflowConstProp,4309504,10.804393,69.956113,handshake,Success
EXP_DBL_0122,rustls,4,cleanups,DataflowConstProp,4309504,10.870977,69.956113,handshake,Success
EXP_DBL_0122,rustls,5,cleanups,DataflowConstProp,4309504,10.822517,69.956113,handshake,Success
EXP_DBL_0122,rustls,6,cleanups,DataflowConstProp,4309504,10.807745,69.956113,handshake,Success
EXP_DBL_0122,rustls,7,cleanups,DataflowConstProp,4309504,10.829787,69.956113,handshake,Success
EXP_DBL_0122,rustls,8,cleanups,DataflowConstProp,4309504,10.823378,69.956113,handshake,Success
EXP_DBL_0122,rustls,9,cleanups,DataflowConstProp,4309504,10.838001,69.956113,handshake,Success
EXP_DBL_0122,rustls,10,cleanups,DataflowConstProp,4309504,10.884713,69.956113,handshake,Success
EXP_DBL_0123,rustls,1,constant-hoisting,DataflowConstProp,4308928,10.808342,70.092913,handshake,Success
EXP_DBL_0123,rustls,2,constant-hoisting,DataflowConstProp,4308928,10.833441,70.092913,handshake,Success
EXP_DBL_0123,rustls,3,constant-hoisting,DataflowConstProp,4308928,10.878817,70.092913,handshake,Success
EXP_DBL_0123,rustls,4,constant-hoisting,DataflowConstProp,4308928,10.794342,70.092913,handshake,Success
EXP_DBL_0123,rustls,5,constant-hoisting,DataflowConstProp,4308928,10.803592,70.092913,handshake,Success
EXP_DBL_0123,rustls,6,constant-hoisting,DataflowConstProp,4308928,10.833889,70.092913,handshake,Success
EXP_DBL_0123,rustls,7,constant-hoisting,DataflowConstProp,4308928,10.883718,70.092913,handshake,Success
EXP_DBL_0123,rustls,8,constant-hoisting,DataflowConstProp,4308928,10.820915,70.092913,handshake,Success
EXP_DBL_0123,rustls,9,constant-hoisting,DataflowConstProp,4308928,10.902437,70.092913,handshake,Success
EXP_DBL_0123,rustls,10,constant-hoisting,DataflowConstProp,4308928,10.827620,70.092913,handshake,Success
EXP_DBL_0124,rustls,1,copyprop,DataflowConstProp,4310656,10.816973,70.245970,handshake,Success
EXP_DBL_0124,rustls,2,copyprop,DataflowConstProp,4310656,10.837599,70.245970,handshake,Success
EXP_DBL_0124,rustls,3,copyprop,DataflowConstProp,4310656,10.825031,70.245970,handshake,Success
EXP_DBL_0124,rustls,4,copyprop,DataflowConstProp,4310656,10.812221,70.245970,handshake,Success
EXP_DBL_0124,rustls,5,copyprop,DataflowConstProp,4310656,10.804282,70.245970,handshake,Success
EXP_DBL_0124,rustls,6,copyprop,DataflowConstProp,4310656,10.790170,70.245970,handshake,Success
EXP_DBL_0124,rustls,7,copyprop,DataflowConstProp,4310656,10.816427,70.245970,handshake,Success
EXP_DBL_0124,rustls,8,copyprop,DataflowConstProp,4310656,10.886894,70.245970,handshake,Success
EXP_DBL_0124,rustls,9,copyprop,DataflowConstProp,4310656,10.794427,70.245970,handshake,Success
EXP_DBL_0124,rustls,10,copyprop,DataflowConstProp,4310656,10.840513,70.245970,handshake,Success
EXP_DBL_0125,rustls,1,demotion,DataflowConstProp,4309504,10.837412,70.382465,handshake,Success
EXP_DBL_0125,rustls,2,demotion,DataflowConstProp,4309504,10.911743,70.382465,handshake,Success
EXP_DBL_0125,rustls,3,demotion,DataflowConstProp,4309504,10.824966,70.382465,handshake,Success
EXP_DBL_0125,rustls,4,demotion,DataflowConstProp,4309504,10.811796,70.382465,handshake,Success
EXP_DBL_0125,rustls,5,demotion,DataflowConstProp,4309504,10.817704,70.382465,handshake,Success
EXP_DBL_0125,rustls,6,demotion,DataflowConstProp,4309504,10.822508,70.382465,handshake,Success
EXP_DBL_0125,rustls,7,demotion,DataflowConstProp,4309504,10.862398,70.382465,handshake,Success
EXP_DBL_0125,rustls,8,demotion,DataflowConstProp,4309504,10.810077,70.382465,handshake,Success
EXP_DBL_0125,rustls,9,demotion,DataflowConstProp,4309504,10.815165,70.382465,handshake,Success
EXP_DBL_0125,rustls,10,demotion,DataflowConstProp,4309504,10.816047,70.382465,handshake,Success
EXP_DBL_0126,rustls,1,gep-const-evaluation,DataflowConstProp,4309504,10.874444,70.312811,handshake,Success
EXP_DBL_0126,rustls,2,gep-const-evaluation,DataflowConstProp,4309504,10.808802,70.312811,handshake,Success
EXP_DBL_0126,rustls,3,gep-const-evaluation,DataflowConstProp,4309504,10.812924,70.312811,handshake,Success
EXP_DBL_0126,rustls,4,gep-const-evaluation,DataflowConstProp,4309504,10.794045,70.312811,handshake,Success
EXP_DBL_0126,rustls,5,gep-const-evaluation,DataflowConstProp,4309504,10.823970,70.312811,handshake,Success
EXP_DBL_0126,rustls,6,gep-const-evaluation,DataflowConstProp,4309504,10.921928,70.312811,handshake,Success
EXP_DBL_0126,rustls,7,gep-const-evaluation,DataflowConstProp,4309504,10.820865,70.312811,handshake,Success
EXP_DBL_0126,rustls,8,gep-const-evaluation,DataflowConstProp,4309504,10.809945,70.312811,handshake,Success
EXP_DBL_0126,rustls,9,gep-const-evaluation,DataflowConstProp,4309504,10.829935,70.312811,handshake,Success
EXP_DBL_0126,rustls,10,gep-const-evaluation,DataflowConstProp,4309504,10.822131,70.312811,handshake,Success
EXP_DBL_0127,rustls,1,icp,DataflowConstProp,4309504,10.835562,70.111010,handshake,Success
EXP_DBL_0127,rustls,2,icp,DataflowConstProp,4309504,10.796016,70.111010,handshake,Success
EXP_DBL_0127,rustls,3,icp,DataflowConstProp,4309504,10.819765,70.111010,handshake,Success
EXP_DBL_0127,rustls,4,icp,DataflowConstProp,4309504,10.824697,70.111010,handshake,Success
EXP_DBL_0127,rustls,5,icp,DataflowConstProp,4309504,10.924387,70.111010,handshake,Success
EXP_DBL_0127,rustls,6,icp,DataflowConstProp,4309504,10.828620,70.111010,handshake,Success
EXP_DBL_0127,rustls,7,icp,DataflowConstProp,4309504,10.800162,70.111010,handshake,Success
EXP_DBL_0127,rustls,8,icp,DataflowConstProp,4309504,10.826301,70.111010,handshake,Success
EXP_DBL_0127,rustls,9,icp,DataflowConstProp,4309504,10.822743,70.111010,handshake,Success
EXP_DBL_0127,rustls,10,icp,DataflowConstProp,4309504,10.801305,70.111010,handshake,Success
EXP_DBL_0128,rustls,1,machine-cse,DataflowConstProp,4313088,10.815187,70.435795,handshake,Success
EXP_DBL_0128,rustls,2,machine-cse,DataflowConstProp,4313088,10.785614,70.435795,handshake,Success
EXP_DBL_0128,rustls,3,machine-cse,DataflowConstProp,4313088,10.810149,70.435795,handshake,Success
EXP_DBL_0128,rustls,4,machine-cse,DataflowConstProp,4313088,10.847629,70.435795,handshake,Success
EXP_DBL_0128,rustls,5,machine-cse,DataflowConstProp,4313088,10.875972,70.435795,handshake,Success
EXP_DBL_0128,rustls,6,machine-cse,DataflowConstProp,4313088,10.818083,70.435795,handshake,Success
EXP_DBL_0128,rustls,7,machine-cse,DataflowConstProp,4313088,10.802770,70.435795,handshake,Success
EXP_DBL_0128,rustls,8,machine-cse,DataflowConstProp,4313088,10.812271,70.435795,handshake,Success
EXP_DBL_0128,rustls,9,machine-cse,DataflowConstProp,4313088,10.840042,70.435795,handshake,Success
EXP_DBL_0128,rustls,10,machine-cse,DataflowConstProp,4313088,10.916184,70.435795,handshake,Success
EXP_DBL_0129,rustls,1,machine-dce,DataflowConstProp,4309536,10.792746,70.705257,handshake,Success
EXP_DBL_0129,rustls,2,machine-dce,DataflowConstProp,4309536,10.785450,70.705257,handshake,Success
EXP_DBL_0129,rustls,3,machine-dce,DataflowConstProp,4309536,10.796146,70.705257,handshake,Success
EXP_DBL_0129,rustls,4,machine-dce,DataflowConstProp,4309536,10.879044,70.705257,handshake,Success
EXP_DBL_0129,rustls,5,machine-dce,DataflowConstProp,4309536,10.787689,70.705257,handshake,Success
EXP_DBL_0129,rustls,6,machine-dce,DataflowConstProp,4309536,10.831940,70.705257,handshake,Success
EXP_DBL_0129,rustls,7,machine-dce,DataflowConstProp,4309536,10.792058,70.705257,handshake,Success
