ConfigName,Case,Group,RunCount,LLVM_Pass,MIR_Pass,baseline_config,BinarySize(Bytes)_med,BinarySize(Bytes)_delta,BinarySize(Bytes)_delta_pct,TotalRuntime(s)_med,TotalRuntime(s)_delta,TotalRuntime(s)_delta_pct,CompileTime(s)_med,CompileTime(s)_delta,CompileTime(s)_delta_pct,NsPerIter_med,NsPerIter_delta,NsPerIter_delta_pct,MBps_med,MBps_delta,MBps_delta_pct,VectorizeRemarkCount_med,VectorizeRemarkCount_delta,VectorizeRemarkCount_delta_pct,MIR_BBCount_med,MIR_BBCount_delta,MIR_BBCount_delta_pct,MIR_LocalCount_med,MIR_LocalCount_delta,MIR_LocalCount_delta_pct,LLVMIR_Vectorized_med,LLVMIR_Vectorized_delta,LLVMIR_Vectorized_delta_pct,LLVMIR_VectorWidth_med,LLVMIR_VectorWidth_delta,LLVMIR_VectorWidth_delta_pct
EXP_DBL_0012,mir_dependent_case,Matrix,3,loop-level-heuristics,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.300371,0.06015200000000043,1.4186059729462188,1.336183,-0.049920000000000186,-3.6014639604704834,714188.0,10091.0,1.433183211972214,11745.0,-168.0,-1.4102241249055654,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0013,easy_case,Matrix,3,lsr,CopyProp,EXP_000_DEFAULT,493408.0,-128.0,-0.025935291447837645,4.484235,0.32028000000000034,7.691725775134467,1.532497,0.1463939999999999,10.561552785038336,745185.0,53990.0,7.8111097447174815,11257.0,-879.0,-7.24291364535267,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0013,mir_dependent_case,Matrix,3,lsr,CopyProp,EXP_000_DEFAULT,493408.0,-128.0,-0.025935291447837645,4.266844,0.02662500000000012,0.6279156807702649,1.532497,0.1463939999999999,10.561552785038336,705879.0,1782.0,0.25309012820676696,11883.0,-30.0,-0.2518257365902795,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0014,easy_case,Matrix,3,machine-licm,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.59458,0.43062500000000004,10.341730398143113,1.31059,-0.07551300000000016,-5.447863542608316,763808.0,72613.0,10.505429003392674,10982.0,-1154.0,-9.508899143045484,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0014,mir_dependent_case,Matrix,3,machine-licm,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.638776,0.39855700000000027,9.399443755145672,1.31059,-0.07551300000000016,-5.447863542608316,767052.0,62955.0,8.941239630335025,10936.0,-977.0,-8.201124821623438,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0015,easy_case,Matrix,3,postra-machine-licm,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.338428,0.17447300000000077,4.19007890335032,1.489884,0.1037809999999999,7.487250225993298,720511.0,29316.0,4.241350125507274,11642.0,-494.0,-4.070533948582729,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0015,mir_dependent_case,Matrix,3,postra-machine-licm,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.574259,0.3340399999999999,7.877894986084442,1.489884,0.1037809999999999,7.487250225993298,758688.0,54591.0,7.753335122859492,11056.0,-857.0,-7.193821875262318,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0016,easy_case,Matrix,3,preheader-prot,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.149121,-0.01483399999999957,-0.35624784609823046,1.440346,0.05424299999999982,3.9133455450280255,689275.0,-1920.0,-0.2777797871801735,12170.0,34.0,0.2801582069874753,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0016,mir_dependent_case,Matrix,3,preheader-prot,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.561553,0.32133400000000023,7.578240652192735,1.440346,0.05424299999999982,3.9133455450280255,714325.0,10228.0,1.4526407583046086,11743.0,-170.0,-1.4270125073449174,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0017,easy_case,Matrix,3,block-placement,CopyProp,EXP_000_DEFAULT,493232.0,-304.0,-0.061596317188614406,4.098823,-0.0651319999999993,-1.5641859722307112,1.244882,-0.14122100000000004,-10.188348196346162,680197.0,-10998.0,-1.5911573434414312,12332.0,196.0,1.6150296638101518,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0017,mir_dependent_case,Matrix,3,block-placement,CopyProp,EXP_000_DEFAULT,493232.0,-304.0,-0.061596317188614406,4.355828,0.11560900000000007,2.726486532888987,1.244882,-0.14122100000000004,-10.188348196346162,723306.0,19209.0,2.728175237218735,11597.0,-316.0,-2.6525644254176113,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0018,easy_case,Matrix,3,branch-fold,CopyProp,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.375714,0.2117590000000007,5.08552566009961,1.804834,0.41873099999999996,30.20922687563622,726687.0,35492.0,5.134875107603499,11543.0,-593.0,-4.8862887277521425,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0018,mir_dependent_case,Matrix,3,branch-fold,CopyProp,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.455215,0.2149960000000002,5.070398486493273,1.804834,0.41873099999999996,30.20922687563622,737178.0,33081.0,4.698358322787912,11379.0,-534.0,-4.482498111306976,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0019,easy_case,Matrix,3,cgp-branch-opts,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.384861,0.22090600000000027,5.30519662196158,1.252331,-0.133772,-9.650942245994704,728541.0,37346.0,5.403106214599354,11514.0,-622.0,-5.12524719841793,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0019,mir_dependent_case,Matrix,3,cgp-branch-opts,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.624824,0.38460500000000053,9.07040414657829,1.252331,-0.133772,-9.650942245994704,760054.0,55957.0,7.947342482640886,11036.0,-877.0,-7.361705699655838,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0020,easy_case,Matrix,3,cgp-select2branch,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.226984,0.06302900000000022,1.5136811036622688,1.289906,-0.09619700000000009,-6.940104739691068,702122.0,10927.0,1.580885278394664,11947.0,-189.0,-1.5573500329597891,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0020,mir_dependent_case,Matrix,3,cgp-select2branch,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.244273,0.004054000000000002,0.09560826928986456,1.289906,-0.09619700000000009,-6.940104739691068,704955.0,858.0,0.12185820987733224,11899.0,-14.0,-0.11751867707546378,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0021,easy_case,Matrix,3,chr,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.28989,0.12593500000000013,3.024408284911824,1.30299,-0.08311299999999999,-5.996163344282494,711834.0,20639.0,2.985988035214375,11784.0,-352.0,-2.900461437046803,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0021,mir_dependent_case,Matrix,3,chr,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.378732,0.13851300000000055,3.266647312320438,1.30299,-0.08311299999999999,-5.996163344282494,727286.0,23189.0,3.293438262057643,11534.0,-379.0,-3.181398472257198,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0022,easy_case,Matrix,3,early-ifcvt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.267962,0.10400700000000018,2.4977935640514892,1.402642,0.01653899999999986,1.1932013710380729,708952.0,17757.0,2.5690290004991354,11832.0,-304.0,-2.5049439683586026,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0022,mir_dependent_case,Matrix,3,early-ifcvt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.470498,0.23027900000000034,5.430827983177292,1.402642,0.01653899999999986,1.1932013710380729,742839.0,38742.0,5.502366861384155,11292.0,-621.0,-5.212792747418786,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0023,easy_case,Matrix,3,early-taildup,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.170742,0.0067870000000000985,0.16299407654501788,1.305459,-0.08064400000000016,-5.818038053449142,691660.0,465.0,0.06727479220769826,12128.0,-8.0,-0.06591957811470006,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0023,mir_dependent_case,Matrix,3,early-taildup,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.26502,0.024801000000000073,0.5848990346960871,1.305459,-0.08064400000000016,-5.818038053449142,704991.0,894.0,0.12697114176029722,11898.0,-15.0,-0.12591286829513976,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0024,easy_case,Matrix,3,ifcvt-diamond,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.404296,0.2403410000000008,5.771940378798543,1.190605,-0.19549800000000017,-14.104146661539593,731509.0,40314.0,5.832507468948704,11467.0,-669.0,-5.512524719841793,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0024,mir_dependent_case,Matrix,3,ifcvt-diamond,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.343744,0.10352500000000031,2.4415012526475715,1.190605,-0.19549800000000017,-14.104146661539593,722017.0,17920.0,2.5451038706314613,11618.0,-295.0,-2.4762864098044157,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0025,easy_case,Matrix,3,ifcvt-forked-diamond,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.366282,0.20232700000000037,4.8590102438667175,1.189819,-0.19628400000000013,-14.160852404186421,725655.0,34460.0,4.985568471994155,11560.0,-576.0,-4.746209624258404,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0025,mir_dependent_case,Matrix,3,ifcvt-forked-diamond,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.72978,0.48956100000000013,11.54565365609654,1.189819,-0.19628400000000013,-14.160852404186421,786085.0,81988.0,11.644418311681488,10671.0,-1242.0,-10.425585494837572,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0026,easy_case,Matrix,3,ifcvt-simple,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.294207,0.13025200000000048,3.128083756909008,1.407036,0.02093299999999987,1.5102052300586513,713160.0,21965.0,3.177829700735683,11762.0,-374.0,-3.081740276862228,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0026,mir_dependent_case,Matrix,3,ifcvt-simple,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.55185,0.3116310000000002,7.349408131985641,1.407036,0.02093299999999987,1.5102052300586513,756273.0,52176.0,7.410342609043924,11092.0,-821.0,-6.891630991353984,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0027,easy_case,Matrix,3,ifcvt-simple-false,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.031221,-0.13273399999999924,-3.1876905490092775,1.260177,-0.12592599999999998,-9.08489484547685,669539.0,-21656.0,-3.1331245162363732,12528.0,392.0,3.2300593276203036,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0027,mir_dependent_case,Matrix,3,ifcvt-simple-false,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.552824,0.31260500000000047,7.372378643650257,1.260177,-0.12592599999999998,-9.08489484547685,756868.0,52771.0,7.494848010998485,11083.0,-830.0,-6.967178712331067,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0028,easy_case,Matrix,3,ifcvt-triangle,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.564034,0.40007900000000074,9.608148983358388,1.237058,-0.1490450000000001,-10.752808413227594,753889.0,62694.0,9.070378113267601,11127.0,-1009.0,-8.314106789716545,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0028,mir_dependent_case,Matrix,3,ifcvt-triangle,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.096826,-0.14339299999999966,-3.3817357075188728,1.237058,-0.1490450000000001,-10.752808413227594,680916.0,-23181.0,-3.2923020549725392,12319.0,406.0,3.4080416351884497,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0029,easy_case,Matrix,3,ifcvt-triangle-false,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.154281,-0.009673999999999516,-0.23232719854079875,1.257396,-0.12870700000000013,-9.285529286063166,689852.0,-1343.0,-0.19430117405363176,12159.0,23.0,0.1895187870797627,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0029,mir_dependent_case,Matrix,3,ifcvt-triangle-false,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.188918,-0.0513009999999996,-1.2098667545237545,1.257396,-0.12870700000000013,-9.285529286063166,696006.0,-8091.0,-1.1491314406963815,12052.0,139.0,1.1667925795349618,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0030,easy_case,Matrix,3,ifcvt-triangle-rev,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.616216,0.452261,10.861332555226944,1.220741,-0.165362,-11.929993658479924,766932.0,75737.0,10.957399865450416,10937.0,-1199.0,-9.879696769940672,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0030,mir_dependent_case,Matrix,3,ifcvt-triangle-rev,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.183961,-0.0562579999999997,-1.3267710936628438,1.220741,-0.165362,-11.929993658479924,684326.0,-19771.0,-2.8079937849472447,12258.0,345.0,2.8959959707882144,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0031,easy_case,Matrix,3,tail-calls,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.552174,0.3882190000000003,9.32332361901126,1.213278,-0.172825,-12.468409634781832,755546.0,64351.0,9.31010785668299,11102.0,-1034.0,-8.520105471324984,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0031,mir_dependent_case,Matrix,3,tail-calls,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.205152,-0.03506699999999974,-0.8270091709885679,1.213278,-0.172825,-12.468409634781832,698996.0,-5101.0,-0.7244740426390114,12000.0,87.0,0.7302946361118107,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0032,easy_case,Matrix,3,tail-duplicate,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.734766,0.570811,13.708385417229533,1.168835,-0.21726800000000002,-15.67473701449315,786712.0,95517.0,13.81911038129616,10662.0,-1474.0,-12.145682267633488,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0032,mir_dependent_case,Matrix,3,tail-duplicate,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.430427,0.19020800000000015,4.485806039735215,1.168835,-0.21726800000000002,-15.67473701449315,735735.0,31638.0,4.493414969812398,11401.0,-512.0,-4.297825904474104,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0033,easy_case,Matrix,3,cgp-ext-ld-promotion,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.432256,0.2683010000000001,6.443417376028322,1.27954,-0.10656300000000019,-7.687956811290371,736849.0,45654.0,6.605082502043562,11384.0,-752.0,-6.1964403427818056,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0033,mir_dependent_case,Matrix,3,cgp-ext-ld-promotion,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.687172,0.4469530000000006,10.540799897363806,1.27954,-0.10656300000000019,-7.687956811290371,778846.0,74749.0,10.616292925548612,10770.0,-1143.0,-9.594560564089651,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0034,easy_case,Matrix,3,cgp-store-extract,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.318237,0.15428200000000025,3.7051793307084315,1.254396,-0.13170700000000002,-9.501963418302969,717368.0,26173.0,3.7866304009722294,11693.0,-443.0,-3.650296638101516,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0034,mir_dependent_case,Matrix,3,cgp-store-extract,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.144438,-0.09578099999999967,-2.25886917633263,1.254396,-0.13170700000000002,-9.501963418302969,688632.0,-15465.0,-2.196430321390377,12181.0,268.0,2.2496432468731635,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0035,easy_case,Matrix,3,memop-opt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.393199,0.22924400000000045,5.505438939661944,1.258089,-0.12801400000000007,-9.235533001515766,729780.0,38585.0,5.582360983514059,11494.0,-642.0,-5.29004614370468,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0035,mir_dependent_case,Matrix,3,memop-opt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.355829,0.11561000000000021,2.7265101165765313,1.258089,-0.12801400000000007,-9.235533001515766,717052.0,12955.0,1.8399453484392065,11698.0,-215.0,-1.8047511122303368,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0036,easy_case,Matrix,3,separate-const-offset-from-gep,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.182484,0.018529000000000018,0.44498559662628484,1.459468,0.0733649999999999,5.292896703924592,694942.0,3747.0,0.5421046159188073,12070.0,-66.0,-0.5438365194462755,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0036,mir_dependent_case,Matrix,3,separate-const-offset-from-gep,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.350582,0.11036300000000043,2.6027665080506557,1.459468,0.0733649999999999,5.292896703924592,722698.0,18601.0,2.6418234987508824,11607.0,-306.0,-2.568622513220851,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0037,easy_case,Matrix,3,adv-copy-opt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.568342,0.4043870000000007,9.711608314691219,1.167936,-0.218167,-15.739595109454346,758988.0,67793.0,9.808085995992448,11052.0,-1084.0,-8.93210283454186,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0037,mir_dependent_case,Matrix,3,adv-copy-opt,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.14904,-0.09117899999999945,-2.1503370462704745,1.167936,-0.218167,-15.739595109454346,688960.0,-15137.0,-2.1498458309011403,12175.0,262.0,2.199278099555108,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0038,easy_case,Matrix,3,cgp-delete-phis,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.533581,0.36962600000000023,8.876801022105193,1.351882,-0.03422100000000006,-2.4688641464595382,748969.0,57774.0,8.358567408618407,11200.0,-936.0,-7.712590639419907,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0038,mir_dependent_case,Matrix,3,cgp-delete-phis,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.413464,0.17324500000000054,4.085755947982888,1.351882,-0.03422100000000006,-2.4688641464595382,727999.0,23902.0,3.3947027185174767,11522.0,-391.0,-3.28212876689331,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0039,easy_case,Matrix,3,cleanups,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.556512,0.39255700000000004,9.427503419225234,1.295222,-0.09088099999999999,-6.556583457362114,757212.0,66017.0,9.551139692850787,11078.0,-1058.0,-8.717864205669084,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0039,mir_dependent_case,Matrix,3,cleanups,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.19023,-0.04998900000000006,-1.1789249564704103,1.295222,-0.09088099999999999,-6.556583457362114,693467.0,-10630.0,-1.5097351643310508,12096.0,183.0,1.5361369932007052,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0040,easy_case,Matrix,3,constant-hoisting,CopyProp,EXP_000_DEFAULT,493488.0,-48.0,-0.009725734292939117,4.344881,0.18092600000000036,4.345051759685212,1.28657,-0.0995330000000001,-7.1807794947417385,720541.0,29346.0,4.245690434681964,11642.0,-494.0,-4.070533948582729,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0040,mir_dependent_case,Matrix,3,constant-hoisting,CopyProp,EXP_000_DEFAULT,493488.0,-48.0,-0.009725734292939117,4.413365,0.17314600000000002,4.08342116291635,1.28657,-0.0995330000000001,-7.1807794947417385,733455.0,29358.0,4.169595950557949,11437.0,-476.0,-3.9956350205657687,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0041,easy_case,Matrix,3,copyprop,CopyProp,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.39973,0.2357750000000003,5.662285015087827,1.181608,-0.2044950000000001,-14.753232624126783,730234.0,39039.0,5.648044329024371,11487.0,-649.0,-5.347725774555043,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0041,mir_dependent_case,Matrix,3,copyprop,CopyProp,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.116461,-0.12375799999999959,-2.9186700026578722,1.181608,-0.2044950000000001,-14.753232624126783,683646.0,-20451.0,-2.904571387181028,12270.0,357.0,2.9967262654243267,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0042,easy_case,Matrix,3,demotion,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.339868,0.17591300000000043,4.2246614096454085,1.357317,-0.02878599999999998,-2.07675764355174,720959.0,29764.0,4.306165409182648,11635.0,-501.0,-4.128213579433091,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0042,mir_dependent_case,Matrix,3,demotion,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.049212,-0.19100699999999993,-4.504649406080204,1.357317,-0.02878599999999998,-2.07675764355174,672398.0,-31699.0,-4.502078548836311,12475.0,562.0,4.717535465457903,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0043,easy_case,Matrix,3,gep-const-evaluation,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.278064,0.11410900000000002,2.7403994519633383,1.125892,-0.2602110000000002,-18.772847328084577,709833.0,18638.0,2.696489413262538,11817.0,-319.0,-2.628543177323665,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0043,mir_dependent_case,Matrix,3,gep-const-evaluation,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.372701,0.13248200000000043,3.124414092762672,1.125892,-0.2602110000000002,-18.772847328084577,726224.0,22127.0,3.1426067715101755,11550.0,-363.0,-3.0470914127423825,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0044,easy_case,Matrix,3,icp,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.787301,0.6233460000000006,14.970046506266293,1.147969,-0.23813400000000007,-17.180108548931795,795191.0,103996.0,15.045826431036105,10549.0,-1587.0,-13.076796308503624,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0044,mir_dependent_case,Matrix,3,icp,CopyProp,EXP_000_DEFAULT,493536.0,0.0,0.0,4.162647,-0.07757199999999997,-1.8294338099046297,1.147969,-0.23813400000000007,-17.180108548931795,691429.0,-12668.0,-1.7991839192611245,12132.0,219.0,1.8383278771090406,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0045,easy_case,Matrix,3,machine-cse,CopyProp,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.226954,0.06299900000000047,1.5129606347811269,1.401397,0.015293999999999919,1.103381206158555,700766.0,9571.0,1.384703303698667,11970.0,-166.0,-1.3678312458800264,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0045,mir_dependent_case,Matrix,3,machine-cse,CopyProp,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.425971,0.18575199999999992,4.380717128053997,1.401397,0.015293999999999919,1.103381206158555,735579.0,31482.0,4.471258931652883,11404.0,-509.0,-4.272643330815076,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0046,easy_case,Matrix,3,machine-dce,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.445531,0.28157600000000027,6.7622248559362514,1.213069,-0.17303400000000013,-12.48348787932788,737125.0,45930.0,6.645013346450712,11380.0,-756.0,-6.2294001318391565,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0046,mir_dependent_case,Matrix,3,machine-dce,CopyProp,EXP_000_DEFAULT,493504.0,-32.0,-0.006483822861959411,4.67525,0.4350310000000004,10.259635174503968,1.213069,-0.17303400000000013,-12.48348787932788,777400.0,73303.0,10.410923494916183,10790.0,-1123.0,-9.42667673969613,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0047,easy_case,Matrix,3,machine-sink,CopyProp,EXP_000_DEFAULT,493424.0,-112.0,-0.022693380016857938,4.292156,0.12820100000000068,3.0788277010678713,1.35116,-0.03494300000000017,-2.5209526276185947,713076.0,21881.0,3.16567683504655,11763.0,-373.0,-3.0735003295978904,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0047,mir_dependent_case,Matrix,3,machine-sink,CopyProp,EXP_000_DEFAULT,493424.0,-112.0,-0.022693380016857938,4.205614,-0.034605,-0.8161135073447857,1.35116,-0.03494300000000017,-2.5209526276185947,693673.0,-10424.0,-1.48047783188964,12093.0,180.0,1.5109544195416773,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
