ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_0957,easy,icp,InstSimplify-after-simplifycfg,3,5.311073,12.217582,417160.0,-6.986885874074822,6069.966215021943,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1358,easy,ifcvt-triangle-rev,ScalarReplacementOfAggregates,3,5.311341,11.690249,417160.0,-6.982192375306184,5803.659281778837,0.0,8.0,,7.0,,4.0,,2.0,,36.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1222,easy,global-outlining,MatchBranchSimplification,3,5.312982,12.064131,417160.0,-6.953453451875702,5992.472363483943,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1475,easy,nounwind-inference,SingleUseConsts,3,5.31381,11.894426,417192.0,-6.938952642247164,5906.77012579728,0.007670917633517682,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0329,easy,peephole,DeadStoreElimination-initial,3,5.313976,11.743229,425960.0,-6.936045475099406,5830.414560366029,2.109502349218517,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1594,easy,block-placement,UnreachablePropagation,3,5.314587,11.562336,409208.0,-6.925344998429073,5739.062302731584,-1.9062230319301987,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0196,easy,ifcvt-triangle-rev,DeadStoreElimination-final,3,5.314632,11.317052,417160.0,-6.924556910949276,5615.192129968639,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1035,easy,cleanups,InstSimplify-before-inline,3,5.314904,12.444169,417160.0,-6.91979335996018,6184.394269178909,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0952,easy,cleanups,InstSimplify-after-simplifycfg,3,5.315585,12.626149,417160.0,-6.907866969432375,6276.295469580894,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0977,easy,nounwind-inference,InstSimplify-after-simplifycfg,3,5.317949,11.764273,417192.0,-6.866466107159585,5841.041930743319,0.007670917633517682,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1067,easy,2addr-hack,InstSimplify-before-inline,3,5.318229,12.812296,417160.0,-6.861562451729652,6370.301034759642,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1367,easy,cleanups,ScalarReplacementOfAggregates,3,5.318837,11.41901,417160.0,-6.850914514224627,5666.681648545326,0.0,8.0,,7.0,,4.0,,2.0,,36.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0416,easy,binop-extract-shuffle,EarlyOtherwiseBranch,3,5.318937,12.025674,417160.0,-6.849163208713938,5973.051303675948,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0097,easy,machine-licm,DataflowConstProp,3,5.320055,10.823813,414904.0,-6.829583613104395,5366.102910356181,-0.5407996931632963,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0857,easy,ifcvt-simple-false,Inline,3,5.320147,12.418116,417352.0,-6.827972412034544,6171.237318008049,0.0460255058011283,17.0,,8.0,,4.0,,2.0,,20.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_1076,easy,peephole,InstSimplify-before-inline,3,5.320265,12.546379,425960.0,-6.825905871531934,6236.011049556351,2.109502349218517,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1015,easy,cgp-branch-opts,InstSimplify-before-inline,3,5.320274,12.411539,417160.0,-6.825748254035968,6167.915886009787,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0842,easy,loop-level-heuristics,Inline,3,5.320278,12.247173,417352.0,-6.825678201815544,6084.909881474823,0.0460255058011283,17.0,,8.0,,4.0,,2.0,,20.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_0633,easy,preinline,ForceInline,3,5.320472,11.74577,417160.0,-6.822280669124803,5831.697783523638,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0744,easy,peephole,GVN,3,5.320484,12.369318,425960.0,-6.822070512463507,6146.593979304807,2.109502349218517,8.0,,7.0,,4.0,,2.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0310,easy,last-run-tracking,DeadStoreElimination-initial,3,5.320586,11.899906,417160.0,-6.820284180842617,5909.537564956544,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1443,easy,tail-duplicate,SingleUseConsts,3,5.321099,12.620049,416824.0,-6.8112999835727495,6273.214925991203,-0.08054463515198007,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0723,easy,cgdata-for-merging,GVN,3,5.321797,12.304044,417160.0,-6.799075871108117,6113.630142866521,0.0,8.0,,7.0,,4.0,,2.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0334,easy,expand-reductions,DestinationPropagation,3,5.321931,11.714988,417208.0,-6.7967291217237875,5816.152653560048,0.011506376450287625,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1069,easy,cgp-gc-opts,InstSimplify-before-inline,3,5.32195,12.285683,417160.0,-6.79639637367675,6104.35770666155,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0796,easy,non-allocatable-phys-copy-opt,ImpossiblePredicates,3,5.32233,12.151289,417160.0,-6.789741412736127,6036.487776302035,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0557,easy,cgdata-for-merging,EnumSizeOpt,3,5.32327,11.944258,417160.0,-6.7732791409356174,5931.935641889333,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0964,easy,postra-machine-sink,InstSimplify-after-simplifycfg,3,5.32438,12.258481,417208.0,-6.753839649766924,6090.620502280108,0.011506376450287625,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0896,easy,ra-fsprofile-loader,Inline,3,5.324873,12.052649,417352.0,-6.7452057135992005,5986.673871435281,0.0460255058011283,17.0,,8.0,,4.0,,2.0,,20.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_1181,easy,cgp-branch-opts,MatchBranchSimplification,3,5.328067,12.215048,417160.0,-6.689269015587673,6068.686526914355,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0417,easy,expand-reductions,EarlyOtherwiseBranch,3,5.328671,11.668521,417208.0,-6.678691130303083,5792.686486513784,0.011506376450287625,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1243,easy,post-ra,MatchBranchSimplification,3,5.328704,12.506754,417160.0,-6.678113199484558,6216.000141402002,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0291,easy,demotion,DeadStoreElimination-initial,3,5.328833,11.698579,417160.0,-6.6758540153757595,5807.865991303777,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0295,easy,machine-dce,DeadStoreElimination-initial,3,5.330609,11.733104,417160.0,-6.644750829505853,5825.301363014288,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0521,easy,early-taildup,EnumSizeOpt,3,5.330654,12.145441,417256.0,-6.643962742026044,6033.534494513097,0.02301275290057525,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1005,easy,advanced-peeling,InstSimplify-before-inline,3,5.330674,13.022392,416936.0,-6.643612480923899,6476.401016074378,-0.05369642343465708,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1326,easy,post-ra,ReferencePropagation,3,5.332023,12.514576,417160.0,-6.619987369584646,6219.950307296848,0.0,8.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1198,easy,separate-const-offset-from-gep,MatchBranchSimplification,3,5.332057,12.019575,417160.0,-6.619391925711026,5969.971265093401,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0501,easy,interleaved-load-combine,EnumSizeOpt,3,5.332109,12.522969,417160.0,-6.618481246845464,6224.188832271977,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1009,easy,lsr,InstSimplify-before-inline,3,5.334019,11.795582,415944.0,-6.585031311591239,5856.853199472772,-0.29149487007382735,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0556,easy,cfi-fixup,EnumSizeOpt,3,5.334785,11.376632,417160.0,-6.571616311379314,5645.280455718448,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0348,easy,preheader-prot,DestinationPropagation,3,5.335992,11.804726,417208.0,-6.55047805386525,5861.470984814435,0.011506376450287625,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0294,easy,machine-cse,DeadStoreElimination-initial,3,5.336504,11.76151,418056.0,-6.54151136965051,5839.646595999333,0.21478569373860612,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1178,easy,preheader-prot,MatchBranchSimplification,3,5.33655,12.958265,417208.0,-6.5407057691155845,6444.016422832384,0.011506376450287625,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0742,easy,partial-inlining,GVN,3,5.337291,12.186631,417160.0,-6.527728595281356,6054.335738850705,0.0,8.0,,7.0,,4.0,,2.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0948,easy,memop-opt,InstSimplify-after-simplifycfg,3,5.337361,12.447084,417160.0,-6.526502681423874,6185.866365009065,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1429,easy,branch-fold,SingleUseConsts,3,5.338762,12.934279,419032.0,-6.501966891219057,6431.903321431999,0.44874868156103975,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0315,easy,ra-fsprofile-loader,DeadStoreElimination-initial,3,5.339465,11.993998,417160.0,-6.489655213478896,5957.054697323967,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0894,easy,nounwind-inference,Inline,3,5.34009,12.633347,417368.0,-6.478709554037055,6279.930511016731,0.04986096461789824,17.0,,8.0,,4.0,,2.0,,20.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_0925,easy,loop-level-heuristics,InstSimplify-after-simplifycfg,3,5.341237,12.29707,417160.0,-6.4586220798294125,6110.108223031356,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0929,easy,preheader-prot,InstSimplify-after-simplifycfg,3,5.342477,12.472623,417208.0,-6.436905891496824,6198.763742506956,0.011506376450287625,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1063,easy,sample-loader-inlining,InstSimplify-before-inline,3,5.34342,12.597767,417160.0,-6.420391080530985,6261.962356767348,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0551,easy,select-optimize,EnumSizeOpt,3,5.34354,11.704699,417160.0,-6.418289513918152,5810.956635036386,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0934,easy,chr,InstSimplify-after-simplifycfg,3,5.345355,12.330392,417160.0,-6.386503318899084,6126.936071145407,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0743,easy,partial-libcall-inlining,GVN,3,5.345887,12.470814,417160.0,-6.377186373582178,6197.850184580112,0.0,8.0,,7.0,,4.0,,2.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1057,easy,last-run-tracking,InstSimplify-before-inline,3,5.346305,12.801011,417160.0,-6.36986591654749,6364.602029118712,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0347,easy,postra-machine-licm,DestinationPropagation,3,5.346581,12.054266,417176.0,-6.365032313337982,5987.490467990122,0.0038354588167699433,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0415,easy,strictnode-mutation,DestinationPropagation,3,5.347107,11.837119,417160.0,-6.355820446351734,5877.829681289991,0.0,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_ABL_059_disable-cgdata-for-merging,easy,cgdata-for-merging,N/A,3,5.347967,11.529125,417160.0,-6.3407592189597795,5722.290510410723,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0748,easy,binop-extract-shuffle,ImpossiblePredicates,3,5.348309,12.053367,417160.0,-6.334769754113201,5987.036466566002,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0555,easy,bitcode-version-upgrade,EnumSizeOpt,3,5.348417,11.306885,417160.0,-6.332878344161652,5610.05772231677,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1397,easy,vp,ScalarReplacementOfAggregates,3,5.349731,12.38683,417160.0,-6.309866189751146,6155.437664442952,0.0,8.0,,7.0,,4.0,,2.0,,36.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0311,easy,layout-fsprofile-loader,DeadStoreElimination-initial,3,5.35025,11.709518,417160.0,-6.300776914150652,5813.390264472242,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0984,easy,2addr-hack,InstSimplify-after-simplifycfg,3,5.350422,12.266401,417160.0,-6.297764668672268,6094.620158875248,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0346,easy,machine-licm,DestinationPropagation,3,5.350864,11.513241,414904.0,-6.290023898315011,5714.268976906023,-0.5407996931632963,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1172,easy,lftr,MatchBranchSimplification,3,5.351289,12.848763,417144.0,-6.282580849894548,6388.717130347395,-0.003835458816758841,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0096,easy,lsr,DataflowConstProp,3,5.351572,10.571707,415944.0,-6.277624655299297,5238.787578844241,-0.29149487007382735,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0634,easy,select-optimize,ForceInline,3,5.351767,13.334179,417160.0,-6.274209609553449,6633.85567905786,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0923,easy,lftr,InstSimplify-after-simplifycfg,3,5.353345,11.900934,417144.0,-6.246574008594708,5910.056712302478,-0.003835458816758841,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0970,easy,bitcode-version-upgrade,InstSimplify-after-simplifycfg,3,5.35403,12.352466,417160.0,-6.234577565846466,6138.083598882924,0.0,10.0,,8.0,,4.0,,3.0,,35.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1168,easy,promote-alloca-to-vector,MatchBranchSimplification,3,5.355353,12.844726,417160.0,-6.211407793939994,6386.678416499593,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1167,easy,loop-idiom-vectorize-bytecmp,MatchBranchSimplification,3,5.3563,12.307748,417160.0,-6.1948229307537295,6115.500689334754,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0335,easy,interleaved-load-combine,DestinationPropagation,3,5.356415,11.911568,417160.0,-6.192808929416427,5915.42695829146,0.0,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1201,easy,cleanups,MatchBranchSimplification,3,5.356777,12.443612,417160.0,-6.186469203467726,6184.11298019867,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0480,easy,ondemand-mds-loading,EarlyOtherwiseBranch,3,5.356992,11.950576,417160.0,-6.182703896619735,5935.12627703682,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0646,easy,ondemand-mds-loading,ForceInline,3,5.357359,12.830716,417160.0,-6.176276605395492,6379.603266386219,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0493,easy,partial-inlining,EarlyOtherwiseBranch,3,5.357422,12.17887,417160.0,-6.175173282923763,6050.416378391754,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0421,easy,promote-alloca-to-vector,EarlyOtherwiseBranch,3,5.358422,11.183198,417160.0,-6.15766022781683,5547.594903467885,0.0,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1180,easy,branch-fold,MatchBranchSimplification,3,5.359407,12.183266,419032.0,-6.1404098685365005,6052.636389804916,0.44874868156103975,8.0,,7.0,,4.0,,2.0,,34.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0344,easy,loop-level-heuristics,DestinationPropagation,3,5.359741,16.536274,417160.0,-6.134560508130793,8250.93653575198,0.0,8.0,,7.0,,4.0,,2.0,,38.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,5.0,,2.0,,7.0,,0.0,,0.1324396782841823,0.0
