Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_CodeGen_DBL_0115,Double_Disable,CodeGen,-disable-i2p-p2i-opt,DataflowConstProp,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-i2p-p2i-opt AND MIR DataflowConstProp
EXP_CodeGen_DBL_0116,Double_Disable,CodeGen,-disable-i2p-p2i-opt,DeadStoreElimination-final,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-i2p-p2i-opt AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0117,Double_Disable,CodeGen,-disable-i2p-p2i-opt,DeadStoreElimination-initial,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-i2p-p2i-opt AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0118,Double_Disable,CodeGen,-disable-i2p-p2i-opt,DestinationPropagation,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-i2p-p2i-opt AND MIR DestinationPropagation
EXP_CodeGen_DBL_0119,Double_Disable,CodeGen,-disable-i2p-p2i-opt,EarlyOtherwiseBranch,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-i2p-p2i-opt AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0120,Double_Disable,CodeGen,-disable-i2p-p2i-opt,EnumSizeOpt,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-i2p-p2i-opt AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0121,Double_Disable,CodeGen,-disable-i2p-p2i-opt,ForceInline,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-i2p-p2i-opt AND MIR ForceInline
EXP_CodeGen_DBL_0122,Double_Disable,CodeGen,-disable-i2p-p2i-opt,GVN,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-GVN,Disable LLVM -disable-i2p-p2i-opt AND MIR GVN
EXP_CodeGen_DBL_0123,Double_Disable,CodeGen,-disable-i2p-p2i-opt,ImpossiblePredicates,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-i2p-p2i-opt AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0124,Double_Disable,CodeGen,-disable-i2p-p2i-opt,Inline,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-Inline,Disable LLVM -disable-i2p-p2i-opt AND MIR Inline
EXP_CodeGen_DBL_0125,Double_Disable,CodeGen,-disable-i2p-p2i-opt,InstSimplify-after-simplifycfg,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-i2p-p2i-opt AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0126,Double_Disable,CodeGen,-disable-i2p-p2i-opt,InstSimplify-before-inline,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-i2p-p2i-opt AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0127,Double_Disable,CodeGen,-disable-i2p-p2i-opt,JumpThreading,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-i2p-p2i-opt AND MIR JumpThreading
EXP_CodeGen_DBL_0128,Double_Disable,CodeGen,-disable-i2p-p2i-opt,MatchBranchSimplification,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-i2p-p2i-opt AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0129,Double_Disable,CodeGen,-disable-i2p-p2i-opt,ReferencePropagation,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-i2p-p2i-opt AND MIR ReferencePropagation
EXP_CodeGen_DBL_0130,Double_Disable,CodeGen,-disable-i2p-p2i-opt,ScalarReplacementOfAggregates,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-i2p-p2i-opt AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0131,Double_Disable,CodeGen,-disable-i2p-p2i-opt,SingleUseConsts,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-i2p-p2i-opt AND MIR SingleUseConsts
EXP_CodeGen_DBL_0132,Double_Disable,CodeGen,-disable-i2p-p2i-opt,UnreachableEnumBranching,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-i2p-p2i-opt AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0133,Double_Disable,CodeGen,-disable-i2p-p2i-opt,UnreachablePropagation,-C llvm-args=-disable-i2p-p2i-opt -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-i2p-p2i-opt AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0134,Double_Disable,CodeGen,-disable-mr-partial-inlining,CopyProp,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-mr-partial-inlining AND MIR CopyProp
EXP_CodeGen_DBL_0135,Double_Disable,CodeGen,-disable-mr-partial-inlining,DataflowConstProp,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-mr-partial-inlining AND MIR DataflowConstProp
EXP_CodeGen_DBL_0136,Double_Disable,CodeGen,-disable-mr-partial-inlining,DeadStoreElimination-final,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-mr-partial-inlining AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0137,Double_Disable,CodeGen,-disable-mr-partial-inlining,DeadStoreElimination-initial,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-mr-partial-inlining AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0138,Double_Disable,CodeGen,-disable-mr-partial-inlining,DestinationPropagation,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-mr-partial-inlining AND MIR DestinationPropagation
EXP_CodeGen_DBL_0139,Double_Disable,CodeGen,-disable-mr-partial-inlining,EarlyOtherwiseBranch,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-mr-partial-inlining AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0140,Double_Disable,CodeGen,-disable-mr-partial-inlining,EnumSizeOpt,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-mr-partial-inlining AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0141,Double_Disable,CodeGen,-disable-mr-partial-inlining,ForceInline,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-mr-partial-inlining AND MIR ForceInline
EXP_CodeGen_DBL_0142,Double_Disable,CodeGen,-disable-mr-partial-inlining,GVN,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-GVN,Disable LLVM -disable-mr-partial-inlining AND MIR GVN
EXP_CodeGen_DBL_0143,Double_Disable,CodeGen,-disable-mr-partial-inlining,ImpossiblePredicates,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-mr-partial-inlining AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0144,Double_Disable,CodeGen,-disable-mr-partial-inlining,Inline,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-Inline,Disable LLVM -disable-mr-partial-inlining AND MIR Inline
EXP_CodeGen_DBL_0145,Double_Disable,CodeGen,-disable-mr-partial-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-mr-partial-inlining AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0146,Double_Disable,CodeGen,-disable-mr-partial-inlining,InstSimplify-before-inline,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-mr-partial-inlining AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0147,Double_Disable,CodeGen,-disable-mr-partial-inlining,JumpThreading,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-mr-partial-inlining AND MIR JumpThreading
EXP_CodeGen_DBL_0148,Double_Disable,CodeGen,-disable-mr-partial-inlining,MatchBranchSimplification,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-mr-partial-inlining AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0149,Double_Disable,CodeGen,-disable-mr-partial-inlining,ReferencePropagation,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-mr-partial-inlining AND MIR ReferencePropagation
EXP_CodeGen_DBL_0150,Double_Disable,CodeGen,-disable-mr-partial-inlining,ScalarReplacementOfAggregates,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-mr-partial-inlining AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0151,Double_Disable,CodeGen,-disable-mr-partial-inlining,SingleUseConsts,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-mr-partial-inlining AND MIR SingleUseConsts
EXP_CodeGen_DBL_0152,Double_Disable,CodeGen,-disable-mr-partial-inlining,UnreachableEnumBranching,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-mr-partial-inlining AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0153,Double_Disable,CodeGen,-disable-mr-partial-inlining,UnreachablePropagation,-C llvm-args=-disable-mr-partial-inlining -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-mr-partial-inlining AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0154,Double_Disable,CodeGen,-disable-partial-inlining,CopyProp,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-partial-inlining AND MIR CopyProp
EXP_CodeGen_DBL_0155,Double_Disable,CodeGen,-disable-partial-inlining,DataflowConstProp,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-partial-inlining AND MIR DataflowConstProp
EXP_CodeGen_DBL_0156,Double_Disable,CodeGen,-disable-partial-inlining,DeadStoreElimination-final,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-partial-inlining AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0157,Double_Disable,CodeGen,-disable-partial-inlining,DeadStoreElimination-initial,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-partial-inlining AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0158,Double_Disable,CodeGen,-disable-partial-inlining,DestinationPropagation,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-partial-inlining AND MIR DestinationPropagation
EXP_CodeGen_DBL_0159,Double_Disable,CodeGen,-disable-partial-inlining,EarlyOtherwiseBranch,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-partial-inlining AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0160,Double_Disable,CodeGen,-disable-partial-inlining,EnumSizeOpt,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-partial-inlining AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0161,Double_Disable,CodeGen,-disable-partial-inlining,ForceInline,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-partial-inlining AND MIR ForceInline
EXP_CodeGen_DBL_0162,Double_Disable,CodeGen,-disable-partial-inlining,GVN,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-GVN,Disable LLVM -disable-partial-inlining AND MIR GVN
EXP_CodeGen_DBL_0163,Double_Disable,CodeGen,-disable-partial-inlining,ImpossiblePredicates,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-partial-inlining AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0164,Double_Disable,CodeGen,-disable-partial-inlining,Inline,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-Inline,Disable LLVM -disable-partial-inlining AND MIR Inline
EXP_CodeGen_DBL_0165,Double_Disable,CodeGen,-disable-partial-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-partial-inlining AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0166,Double_Disable,CodeGen,-disable-partial-inlining,InstSimplify-before-inline,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-partial-inlining AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0167,Double_Disable,CodeGen,-disable-partial-inlining,JumpThreading,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-partial-inlining AND MIR JumpThreading
EXP_CodeGen_DBL_0168,Double_Disable,CodeGen,-disable-partial-inlining,MatchBranchSimplification,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-partial-inlining AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0169,Double_Disable,CodeGen,-disable-partial-inlining,ReferencePropagation,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-partial-inlining AND MIR ReferencePropagation
EXP_CodeGen_DBL_0170,Double_Disable,CodeGen,-disable-partial-inlining,ScalarReplacementOfAggregates,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-partial-inlining AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0171,Double_Disable,CodeGen,-disable-partial-inlining,SingleUseConsts,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-partial-inlining AND MIR SingleUseConsts
EXP_CodeGen_DBL_0172,Double_Disable,CodeGen,-disable-partial-inlining,UnreachableEnumBranching,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-partial-inlining AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0173,Double_Disable,CodeGen,-disable-partial-inlining,UnreachablePropagation,-C llvm-args=-disable-partial-inlining -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-partial-inlining AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0174,Double_Disable,CodeGen,-disable-partial-libcall-inlining,CopyProp,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-partial-libcall-inlining AND MIR CopyProp
EXP_CodeGen_DBL_0175,Double_Disable,CodeGen,-disable-partial-libcall-inlining,DataflowConstProp,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-partial-libcall-inlining AND MIR DataflowConstProp
EXP_CodeGen_DBL_0176,Double_Disable,CodeGen,-disable-partial-libcall-inlining,DeadStoreElimination-final,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-partial-libcall-inlining AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0177,Double_Disable,CodeGen,-disable-partial-libcall-inlining,DeadStoreElimination-initial,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-partial-libcall-inlining AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0178,Double_Disable,CodeGen,-disable-partial-libcall-inlining,DestinationPropagation,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-partial-libcall-inlining AND MIR DestinationPropagation
EXP_CodeGen_DBL_0179,Double_Disable,CodeGen,-disable-partial-libcall-inlining,EarlyOtherwiseBranch,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-partial-libcall-inlining AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0180,Double_Disable,CodeGen,-disable-partial-libcall-inlining,EnumSizeOpt,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-partial-libcall-inlining AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0181,Double_Disable,CodeGen,-disable-partial-libcall-inlining,ForceInline,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-partial-libcall-inlining AND MIR ForceInline
EXP_CodeGen_DBL_0182,Double_Disable,CodeGen,-disable-partial-libcall-inlining,GVN,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-GVN,Disable LLVM -disable-partial-libcall-inlining AND MIR GVN
EXP_CodeGen_DBL_0183,Double_Disable,CodeGen,-disable-partial-libcall-inlining,ImpossiblePredicates,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-partial-libcall-inlining AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0184,Double_Disable,CodeGen,-disable-partial-libcall-inlining,Inline,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-Inline,Disable LLVM -disable-partial-libcall-inlining AND MIR Inline
EXP_CodeGen_DBL_0185,Double_Disable,CodeGen,-disable-partial-libcall-inlining,InstSimplify-after-simplifycfg,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-partial-libcall-inlining AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0186,Double_Disable,CodeGen,-disable-partial-libcall-inlining,InstSimplify-before-inline,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-partial-libcall-inlining AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0187,Double_Disable,CodeGen,-disable-partial-libcall-inlining,JumpThreading,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-partial-libcall-inlining AND MIR JumpThreading
EXP_CodeGen_DBL_0188,Double_Disable,CodeGen,-disable-partial-libcall-inlining,MatchBranchSimplification,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-partial-libcall-inlining AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0189,Double_Disable,CodeGen,-disable-partial-libcall-inlining,ReferencePropagation,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-partial-libcall-inlining AND MIR ReferencePropagation
EXP_CodeGen_DBL_0190,Double_Disable,CodeGen,-disable-partial-libcall-inlining,ScalarReplacementOfAggregates,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-partial-libcall-inlining AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0191,Double_Disable,CodeGen,-disable-partial-libcall-inlining,SingleUseConsts,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-partial-libcall-inlining AND MIR SingleUseConsts
EXP_CodeGen_DBL_0192,Double_Disable,CodeGen,-disable-partial-libcall-inlining,UnreachableEnumBranching,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-partial-libcall-inlining AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0193,Double_Disable,CodeGen,-disable-partial-libcall-inlining,UnreachablePropagation,-C llvm-args=-disable-partial-libcall-inlining -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-partial-libcall-inlining AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0194,Double_Disable,CodeGen,-disable-peephole,CopyProp,-C llvm-args=-disable-peephole -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-peephole AND MIR CopyProp
EXP_CodeGen_DBL_0195,Double_Disable,CodeGen,-disable-peephole,DataflowConstProp,-C llvm-args=-disable-peephole -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-peephole AND MIR DataflowConstProp
EXP_CodeGen_DBL_0196,Double_Disable,CodeGen,-disable-peephole,DeadStoreElimination-final,-C llvm-args=-disable-peephole -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-peephole AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0197,Double_Disable,CodeGen,-disable-peephole,DeadStoreElimination-initial,-C llvm-args=-disable-peephole -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-peephole AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0198,Double_Disable,CodeGen,-disable-peephole,DestinationPropagation,-C llvm-args=-disable-peephole -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-peephole AND MIR DestinationPropagation
EXP_CodeGen_DBL_0199,Double_Disable,CodeGen,-disable-peephole,EarlyOtherwiseBranch,-C llvm-args=-disable-peephole -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-peephole AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0200,Double_Disable,CodeGen,-disable-peephole,EnumSizeOpt,-C llvm-args=-disable-peephole -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-peephole AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0201,Double_Disable,CodeGen,-disable-peephole,ForceInline,-C llvm-args=-disable-peephole -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-peephole AND MIR ForceInline
EXP_CodeGen_DBL_0202,Double_Disable,CodeGen,-disable-peephole,GVN,-C llvm-args=-disable-peephole -Z mir-enable-passes=-GVN,Disable LLVM -disable-peephole AND MIR GVN
EXP_CodeGen_DBL_0203,Double_Disable,CodeGen,-disable-peephole,ImpossiblePredicates,-C llvm-args=-disable-peephole -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-peephole AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0204,Double_Disable,CodeGen,-disable-peephole,Inline,-C llvm-args=-disable-peephole -Z mir-enable-passes=-Inline,Disable LLVM -disable-peephole AND MIR Inline
EXP_CodeGen_DBL_0205,Double_Disable,CodeGen,-disable-peephole,InstSimplify-after-simplifycfg,-C llvm-args=-disable-peephole -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-peephole AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0206,Double_Disable,CodeGen,-disable-peephole,InstSimplify-before-inline,-C llvm-args=-disable-peephole -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-peephole AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0207,Double_Disable,CodeGen,-disable-peephole,JumpThreading,-C llvm-args=-disable-peephole -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-peephole AND MIR JumpThreading
EXP_CodeGen_DBL_0208,Double_Disable,CodeGen,-disable-peephole,MatchBranchSimplification,-C llvm-args=-disable-peephole -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-peephole AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0209,Double_Disable,CodeGen,-disable-peephole,ReferencePropagation,-C llvm-args=-disable-peephole -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-peephole AND MIR ReferencePropagation
EXP_CodeGen_DBL_0210,Double_Disable,CodeGen,-disable-peephole,ScalarReplacementOfAggregates,-C llvm-args=-disable-peephole -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-peephole AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0211,Double_Disable,CodeGen,-disable-peephole,SingleUseConsts,-C llvm-args=-disable-peephole -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-peephole AND MIR SingleUseConsts
EXP_CodeGen_DBL_0212,Double_Disable,CodeGen,-disable-peephole,UnreachableEnumBranching,-C llvm-args=-disable-peephole -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-peephole AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0213,Double_Disable,CodeGen,-disable-peephole,UnreachablePropagation,-C llvm-args=-disable-peephole -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-peephole AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0214,Double_Disable,CodeGen,-disable-post-ra,CopyProp,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-post-ra AND MIR CopyProp
EXP_CodeGen_DBL_0215,Double_Disable,CodeGen,-disable-post-ra,DataflowConstProp,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-post-ra AND MIR DataflowConstProp
EXP_CodeGen_DBL_0216,Double_Disable,CodeGen,-disable-post-ra,DeadStoreElimination-final,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-post-ra AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0217,Double_Disable,CodeGen,-disable-post-ra,DeadStoreElimination-initial,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-post-ra AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0218,Double_Disable,CodeGen,-disable-post-ra,DestinationPropagation,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-post-ra AND MIR DestinationPropagation
EXP_CodeGen_DBL_0219,Double_Disable,CodeGen,-disable-post-ra,EarlyOtherwiseBranch,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-post-ra AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0220,Double_Disable,CodeGen,-disable-post-ra,EnumSizeOpt,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-post-ra AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0221,Double_Disable,CodeGen,-disable-post-ra,ForceInline,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-post-ra AND MIR ForceInline
EXP_CodeGen_DBL_0222,Double_Disable,CodeGen,-disable-post-ra,GVN,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-GVN,Disable LLVM -disable-post-ra AND MIR GVN
EXP_CodeGen_DBL_0223,Double_Disable,CodeGen,-disable-post-ra,ImpossiblePredicates,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-post-ra AND MIR ImpossiblePredicates
