Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_Vectorization_DBL_0104,Double_Disable,Vectorization,-disable-loop-idiom-vectorize-bytecmp,ReferencePropagation,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR ReferencePropagation
EXP_Vectorization_DBL_0105,Double_Disable,Vectorization,-disable-loop-idiom-vectorize-bytecmp,ScalarReplacementOfAggregates,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR ScalarReplacementOfAggregates
EXP_Vectorization_DBL_0106,Double_Disable,Vectorization,-disable-loop-idiom-vectorize-bytecmp,SingleUseConsts,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR SingleUseConsts
EXP_Vectorization_DBL_0107,Double_Disable,Vectorization,-disable-loop-idiom-vectorize-bytecmp,UnreachableEnumBranching,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR UnreachableEnumBranching
EXP_Vectorization_DBL_0108,Double_Disable,Vectorization,-disable-loop-idiom-vectorize-bytecmp,UnreachablePropagation,-C llvm-args=-disable-loop-idiom-vectorize-bytecmp -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-loop-idiom-vectorize-bytecmp AND MIR UnreachablePropagation
EXP_Vectorization_DBL_0109,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,CopyProp,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-promote-alloca-to-vector AND MIR CopyProp
EXP_Vectorization_DBL_0110,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,DataflowConstProp,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-promote-alloca-to-vector AND MIR DataflowConstProp
EXP_Vectorization_DBL_0111,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,DeadStoreElimination-final,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-promote-alloca-to-vector AND MIR DeadStoreElimination-final
EXP_Vectorization_DBL_0112,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,DeadStoreElimination-initial,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-promote-alloca-to-vector AND MIR DeadStoreElimination-initial
EXP_Vectorization_DBL_0113,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,DestinationPropagation,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-promote-alloca-to-vector AND MIR DestinationPropagation
EXP_Vectorization_DBL_0114,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,EarlyOtherwiseBranch,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-promote-alloca-to-vector AND MIR EarlyOtherwiseBranch
EXP_Vectorization_DBL_0115,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,EnumSizeOpt,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-promote-alloca-to-vector AND MIR EnumSizeOpt
EXP_Vectorization_DBL_0116,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,ForceInline,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-promote-alloca-to-vector AND MIR ForceInline
EXP_Vectorization_DBL_0117,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,GVN,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-GVN,Disable LLVM -disable-promote-alloca-to-vector AND MIR GVN
EXP_Vectorization_DBL_0118,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,ImpossiblePredicates,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-promote-alloca-to-vector AND MIR ImpossiblePredicates
EXP_Vectorization_DBL_0119,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,Inline,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-Inline,Disable LLVM -disable-promote-alloca-to-vector AND MIR Inline
EXP_Vectorization_DBL_0120,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,InstSimplify-after-simplifycfg,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-promote-alloca-to-vector AND MIR InstSimplify-after-simplifycfg
EXP_Vectorization_DBL_0121,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,InstSimplify-before-inline,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-promote-alloca-to-vector AND MIR InstSimplify-before-inline
EXP_Vectorization_DBL_0122,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,JumpThreading,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-promote-alloca-to-vector AND MIR JumpThreading
EXP_Vectorization_DBL_0123,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,MatchBranchSimplification,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-promote-alloca-to-vector AND MIR MatchBranchSimplification
EXP_Vectorization_DBL_0124,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,ReferencePropagation,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-promote-alloca-to-vector AND MIR ReferencePropagation
EXP_Vectorization_DBL_0125,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,ScalarReplacementOfAggregates,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-promote-alloca-to-vector AND MIR ScalarReplacementOfAggregates
EXP_Vectorization_DBL_0126,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,SingleUseConsts,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-promote-alloca-to-vector AND MIR SingleUseConsts
EXP_Vectorization_DBL_0127,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,UnreachableEnumBranching,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-promote-alloca-to-vector AND MIR UnreachableEnumBranching
EXP_Vectorization_DBL_0128,Double_Disable,Vectorization,-disable-promote-alloca-to-vector,UnreachablePropagation,-C llvm-args=-disable-promote-alloca-to-vector -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-promote-alloca-to-vector AND MIR UnreachablePropagation
EXP_Vectorization_DBL_0129,Double_Disable,Vectorization,-disable-replace-with-vec-lib,CopyProp,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-replace-with-vec-lib AND MIR CopyProp
EXP_Vectorization_DBL_0130,Double_Disable,Vectorization,-disable-replace-with-vec-lib,DataflowConstProp,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-replace-with-vec-lib AND MIR DataflowConstProp
EXP_Vectorization_DBL_0131,Double_Disable,Vectorization,-disable-replace-with-vec-lib,DeadStoreElimination-final,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-replace-with-vec-lib AND MIR DeadStoreElimination-final
EXP_Vectorization_DBL_0132,Double_Disable,Vectorization,-disable-replace-with-vec-lib,DeadStoreElimination-initial,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-replace-with-vec-lib AND MIR DeadStoreElimination-initial
EXP_Vectorization_DBL_0133,Double_Disable,Vectorization,-disable-replace-with-vec-lib,DestinationPropagation,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-replace-with-vec-lib AND MIR DestinationPropagation
EXP_Vectorization_DBL_0134,Double_Disable,Vectorization,-disable-replace-with-vec-lib,EarlyOtherwiseBranch,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-replace-with-vec-lib AND MIR EarlyOtherwiseBranch
EXP_Vectorization_DBL_0135,Double_Disable,Vectorization,-disable-replace-with-vec-lib,EnumSizeOpt,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-replace-with-vec-lib AND MIR EnumSizeOpt
EXP_Vectorization_DBL_0136,Double_Disable,Vectorization,-disable-replace-with-vec-lib,ForceInline,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-replace-with-vec-lib AND MIR ForceInline
EXP_Vectorization_DBL_0137,Double_Disable,Vectorization,-disable-replace-with-vec-lib,GVN,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-GVN,Disable LLVM -disable-replace-with-vec-lib AND MIR GVN
EXP_Vectorization_DBL_0138,Double_Disable,Vectorization,-disable-replace-with-vec-lib,ImpossiblePredicates,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-replace-with-vec-lib AND MIR ImpossiblePredicates
EXP_Vectorization_DBL_0139,Double_Disable,Vectorization,-disable-replace-with-vec-lib,Inline,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-Inline,Disable LLVM -disable-replace-with-vec-lib AND MIR Inline
EXP_Vectorization_DBL_0140,Double_Disable,Vectorization,-disable-replace-with-vec-lib,InstSimplify-after-simplifycfg,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-replace-with-vec-lib AND MIR InstSimplify-after-simplifycfg
EXP_Vectorization_DBL_0141,Double_Disable,Vectorization,-disable-replace-with-vec-lib,InstSimplify-before-inline,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-replace-with-vec-lib AND MIR InstSimplify-before-inline
EXP_Vectorization_DBL_0142,Double_Disable,Vectorization,-disable-replace-with-vec-lib,JumpThreading,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-replace-with-vec-lib AND MIR JumpThreading
EXP_Vectorization_DBL_0143,Double_Disable,Vectorization,-disable-replace-with-vec-lib,MatchBranchSimplification,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-replace-with-vec-lib AND MIR MatchBranchSimplification
EXP_Vectorization_DBL_0144,Double_Disable,Vectorization,-disable-replace-with-vec-lib,ReferencePropagation,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-replace-with-vec-lib AND MIR ReferencePropagation
EXP_Vectorization_DBL_0145,Double_Disable,Vectorization,-disable-replace-with-vec-lib,ScalarReplacementOfAggregates,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-replace-with-vec-lib AND MIR ScalarReplacementOfAggregates
EXP_Vectorization_DBL_0146,Double_Disable,Vectorization,-disable-replace-with-vec-lib,SingleUseConsts,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-replace-with-vec-lib AND MIR SingleUseConsts
EXP_Vectorization_DBL_0147,Double_Disable,Vectorization,-disable-replace-with-vec-lib,UnreachableEnumBranching,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-replace-with-vec-lib AND MIR UnreachableEnumBranching
EXP_Vectorization_DBL_0148,Double_Disable,Vectorization,-disable-replace-with-vec-lib,UnreachablePropagation,-C llvm-args=-disable-replace-with-vec-lib -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-replace-with-vec-lib AND MIR UnreachablePropagation
EXP_Vectorization_DBL_0149,Double_Disable,Vectorization,-disable-vector-combine,CopyProp,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-vector-combine AND MIR CopyProp
EXP_Vectorization_DBL_0150,Double_Disable,Vectorization,-disable-vector-combine,DataflowConstProp,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-vector-combine AND MIR DataflowConstProp
EXP_Vectorization_DBL_0151,Double_Disable,Vectorization,-disable-vector-combine,DeadStoreElimination-final,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-vector-combine AND MIR DeadStoreElimination-final
EXP_Vectorization_DBL_0152,Double_Disable,Vectorization,-disable-vector-combine,DeadStoreElimination-initial,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-vector-combine AND MIR DeadStoreElimination-initial
EXP_Vectorization_DBL_0153,Double_Disable,Vectorization,-disable-vector-combine,DestinationPropagation,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-vector-combine AND MIR DestinationPropagation
EXP_Vectorization_DBL_0154,Double_Disable,Vectorization,-disable-vector-combine,EarlyOtherwiseBranch,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-vector-combine AND MIR EarlyOtherwiseBranch
EXP_Vectorization_DBL_0155,Double_Disable,Vectorization,-disable-vector-combine,EnumSizeOpt,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-vector-combine AND MIR EnumSizeOpt
EXP_Vectorization_DBL_0156,Double_Disable,Vectorization,-disable-vector-combine,ForceInline,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-vector-combine AND MIR ForceInline
EXP_Vectorization_DBL_0157,Double_Disable,Vectorization,-disable-vector-combine,GVN,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-GVN,Disable LLVM -disable-vector-combine AND MIR GVN
EXP_Vectorization_DBL_0158,Double_Disable,Vectorization,-disable-vector-combine,ImpossiblePredicates,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-vector-combine AND MIR ImpossiblePredicates
EXP_Vectorization_DBL_0159,Double_Disable,Vectorization,-disable-vector-combine,Inline,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-Inline,Disable LLVM -disable-vector-combine AND MIR Inline
EXP_Vectorization_DBL_0160,Double_Disable,Vectorization,-disable-vector-combine,InstSimplify-after-simplifycfg,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-vector-combine AND MIR InstSimplify-after-simplifycfg
EXP_Vectorization_DBL_0161,Double_Disable,Vectorization,-disable-vector-combine,InstSimplify-before-inline,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-vector-combine AND MIR InstSimplify-before-inline
EXP_Vectorization_DBL_0162,Double_Disable,Vectorization,-disable-vector-combine,JumpThreading,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-vector-combine AND MIR JumpThreading
EXP_Vectorization_DBL_0163,Double_Disable,Vectorization,-disable-vector-combine,MatchBranchSimplification,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-vector-combine AND MIR MatchBranchSimplification
EXP_Vectorization_DBL_0164,Double_Disable,Vectorization,-disable-vector-combine,ReferencePropagation,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-vector-combine AND MIR ReferencePropagation
EXP_Vectorization_DBL_0165,Double_Disable,Vectorization,-disable-vector-combine,ScalarReplacementOfAggregates,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-vector-combine AND MIR ScalarReplacementOfAggregates
EXP_Vectorization_DBL_0166,Double_Disable,Vectorization,-disable-vector-combine,SingleUseConsts,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-vector-combine AND MIR SingleUseConsts
EXP_Vectorization_DBL_0167,Double_Disable,Vectorization,-disable-vector-combine,UnreachableEnumBranching,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-vector-combine AND MIR UnreachableEnumBranching
EXP_Vectorization_DBL_0168,Double_Disable,Vectorization,-disable-vector-combine,UnreachablePropagation,-C llvm-args=-disable-vector-combine -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-vector-combine AND MIR UnreachablePropagation
